### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10519]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10519 (seed = 41934) ...
  1/200   risk = 0.22  time = 0   
  5/200   risk = 0.16  time = 492   
 10/200   risk = 0.1  time = 1038   
 15/200   risk = 0.072  time = 1566   
 20/200   risk = 0.052  time = 2095   
 25/200   risk = 0.04  time = 2625   
 30/200   risk = 0.033  time = 3165   
 35/200   risk = 0.028  time = 3694   
 40/200   risk = 0.025  time = 4212   
 45/200   risk = 0.023  time = 4739   
 50/200   risk = 0.022  time = 5255   
 55/200   risk = 0.021  time = 5784   
 60/200   risk = 0.021  time = 6324   
 65/200   risk = 0.021  time = 6848   
 70/200   risk = 0.02  time = 7361   
 75/200   risk = 0.02  time = 7878   
 80/200   risk = 0.02  time = 8391   
 85/200   risk = 0.02  time = 8941   
 90/200   risk = 0.02  time = 9479   
 95/200   risk = 0.02  time = 10030   
100/200   risk = 0.02  time = 10571   
105/200   risk = 0.02  time = 11114   
110/200   risk = 0.02  time = 11657   
115/200   risk = 0.02  time = 12172   
120/200   risk = 0.019  time = 12699   
125/200   risk = 0.019  time = 13271   
130/200   risk = 0.019  time = 13824   
135/200   risk = 0.019  time = 14396   
140/200   risk = 0.019  time = 14950   
145/200   risk = 0.019  time = 15485   
150/200   risk = 0.019  time = 16047   
155/200   risk = 0.019  time = 16610   
160/200   risk = 0.019  time = 17169   
165/200   risk = 0.019  time = 17725   
170/200   risk = 0.019  time = 18283   
175/200   risk = 0.019  time = 18829   
180/200   risk = 0.019  time = 19388   
185/200   risk = 0.019  time = 19940   
190/200   risk = 0.019  time = 20517   
195/200   risk = 0.019  time = 21091   
200/200   risk = 0.019  time = 21520   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.019


### [bt]: Job terminated successfully [batchtools job.id=10519]
### [bt]: Calculation finished!
