### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=1386]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 1386 (seed = 32801) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.23  time = 149   
 10/200   risk = 0.18  time = 256   
 15/200   risk = 0.15  time = 341   
 20/200   risk = 0.13  time = 424   
 25/200   risk = 0.11  time = 507   
 30/200   risk = 0.1  time = 594   
 35/200   risk = 0.093  time = 681   
 40/200   risk = 0.086  time = 772   
 45/200   risk = 0.081  time = 890   
 50/200   risk = 0.077  time = 1008   
 55/200   risk = 0.074  time = 1112   
 60/200   risk = 0.072  time = 1219   
 65/200   risk = 0.07  time = 1342   
 70/200   risk = 0.068  time = 1447   
 75/200   risk = 0.066  time = 1540   
 80/200   risk = 0.065  time = 1637   
 85/200   risk = 0.064  time = 1729   
 90/200   risk = 0.063  time = 1826   
 95/200   risk = 0.062  time = 1919   
100/200   risk = 0.061  time = 2020   
105/200   risk = 0.06  time = 2116   
110/200   risk = 0.059  time = 2225   
115/200   risk = 0.059  time = 2359   
120/200   risk = 0.058  time = 2467   
125/200   risk = 0.058  time = 2565   
130/200   risk = 0.057  time = 2675   
135/200   risk = 0.057  time = 2775   
140/200   risk = 0.056  time = 2880   
145/200   risk = 0.056  time = 2980   
150/200   risk = 0.056  time = 3081   
155/200   risk = 0.055  time = 3192   
160/200   risk = 0.055  time = 3334   
165/200   risk = 0.055  time = 3466   
170/200   risk = 0.054  time = 3630   
175/200   risk = 0.054  time = 3780   
180/200   risk = 0.054  time = 3910   
185/200   risk = 0.054  time = 4027   
190/200   risk = 0.053  time = 4148   
195/200   risk = 0.053  time = 4263   
200/200   risk = 0.053  time = 4386   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.053


### [bt]: Job terminated successfully [batchtools job.id=1386]
### [bt]: Calculation finished!
