### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5245]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5245 (seed = 36660) ...
  1/200   risk = 0.078  time = 0   
  5/200   risk = 0.061  time = 345   
 10/200   risk = 0.047  time = 569   
 15/200   risk = 0.038  time = 782   
 20/200   risk = 0.032  time = 995   
 25/200   risk = 0.029  time = 1232   
 30/200   risk = 0.026  time = 1597   
 35/200   risk = 0.025  time = 1928   
 40/200   risk = 0.024  time = 2298   
 45/200   risk = 0.023  time = 2651   
 50/200   risk = 0.022  time = 3011   
 55/200   risk = 0.022  time = 3371   
 60/200   risk = 0.021  time = 3757   
 65/200   risk = 0.021  time = 4126   
 70/200   risk = 0.021  time = 4492   
 75/200   risk = 0.021  time = 4860   
 80/200   risk = 0.021  time = 5225   
 85/200   risk = 0.021  time = 5596   
 90/200   risk = 0.021  time = 5953   
 95/200   risk = 0.021  time = 6315   
100/200   risk = 0.02  time = 6685   
105/200   risk = 0.02  time = 7071   
110/200   risk = 0.02  time = 7459   
115/200   risk = 0.02  time = 7847   
120/200   risk = 0.02  time = 8214   
125/200   risk = 0.02  time = 8580   
130/200   risk = 0.02  time = 8951   
135/200   risk = 0.02  time = 9324   
140/200   risk = 0.02  time = 9708   
145/200   risk = 0.02  time = 10111   
150/200   risk = 0.02  time = 10473   
155/200   risk = 0.02  time = 10832   
160/200   risk = 0.02  time = 11192   
165/200   risk = 0.02  time = 11589   
170/200   risk = 0.02  time = 11961   
175/200   risk = 0.02  time = 12326   
180/200   risk = 0.02  time = 12689   
185/200   risk = 0.02  time = 13075   
190/200   risk = 0.02  time = 13481   
195/200   risk = 0.02  time = 13876   
200/200   risk = 0.02  time = 14276   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=5245]
### [bt]: Calculation finished!
