### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8376]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8376 (seed = 39791) ...
  1/200   risk = 0.3  time = 0   
  5/200   risk = 0.21  time = 1521   
 10/200   risk = 0.14  time = 3403   
 15/200   risk = 0.095  time = 14545   
 20/200   risk = 0.068  time = 23943   
 25/200   risk = 0.051  time = 26612   
 30/200   risk = 0.041  time = 29155   
 35/200   risk = 0.035  time = 31618   
 40/200   risk = 0.03  time = 34253   
 45/200   risk = 0.028  time = 36738   
 50/200   risk = 0.026  time = 51013   
 55/200   risk = 0.025  time = 54759   
 60/200   risk = 0.024  time = 59756   
 65/200   risk = 0.023  time = 64926   
 70/200   risk = 0.023  time = 75303   
 75/200   risk = 0.023  time = 81593   
 80/200   risk = 0.022  time = 86788   
 85/200   risk = 0.022  time = 93621   
 90/200   risk = 0.022  time = 99203   
 95/200   risk = 0.022  time = 104638   
100/200   risk = 0.022  time = 110872   
105/200   risk = 0.022  time = 116261   
110/200   risk = 0.022  time = 121698   
115/200   risk = 0.022  time = 127601   
120/200   risk = 0.022  time = 133486   
125/200   risk = 0.021  time = 139777   
130/200   risk = 0.021  time = 145798   
135/200   risk = 0.021  time = 151708   
140/200   risk = 0.021  time = 157244   
145/200   risk = 0.021  time = 163048   
150/200   risk = 0.021  time = 168706   
155/200   risk = 0.021  time = 175070   
160/200   risk = 0.021  time = 181078   
165/200   risk = 0.021  time = 186848   
170/200   risk = 0.021  time = 192730   
175/200   risk = 0.021  time = 198394   
180/200   risk = 0.021  time = 204417   
185/200   risk = 0.021  time = 210038   
190/200   risk = 0.021  time = 216070   
195/200   risk = 0.021  time = 222605   
200/200   risk = 0.021  time = 227442   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=8376]
### [bt]: Calculation finished!
