### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=1366]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 1366 (seed = 32781) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.23  time = 167   
 10/200   risk = 0.18  time = 291   
 15/200   risk = 0.15  time = 388   
 20/200   risk = 0.13  time = 483   
 25/200   risk = 0.11  time = 585   
 30/200   risk = 0.097  time = 685   
 35/200   risk = 0.088  time = 793   
 40/200   risk = 0.081  time = 896   
 45/200   risk = 0.076  time = 1004   
 50/200   risk = 0.072  time = 1114   
 55/200   risk = 0.069  time = 1219   
 60/200   risk = 0.066  time = 1321   
 65/200   risk = 0.064  time = 1432   
 70/200   risk = 0.062  time = 1540   
 75/200   risk = 0.061  time = 1646   
 80/200   risk = 0.059  time = 1752   
 85/200   risk = 0.058  time = 1864   
 90/200   risk = 0.057  time = 1973   
 95/200   risk = 0.056  time = 2087   
100/200   risk = 0.055  time = 2196   
105/200   risk = 0.054  time = 2310   
110/200   risk = 0.054  time = 2421   
115/200   risk = 0.053  time = 2533   
120/200   risk = 0.052  time = 2651   
125/200   risk = 0.052  time = 2779   
130/200   risk = 0.051  time = 2914   
135/200   risk = 0.051  time = 3047   
140/200   risk = 0.05  time = 3176   
145/200   risk = 0.05  time = 3297   
150/200   risk = 0.05  time = 3419   
155/200   risk = 0.049  time = 3549   
160/200   risk = 0.049  time = 3675   
165/200   risk = 0.049  time = 3802   
170/200   risk = 0.048  time = 3928   
175/200   risk = 0.048  time = 4054   
180/200   risk = 0.048  time = 4184   
185/200   risk = 0.047  time = 4313   
190/200   risk = 0.047  time = 4447   
195/200   risk = 0.047  time = 4577   
200/200   risk = 0.047  time = 4707   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.047


### [bt]: Job terminated successfully [batchtools job.id=1366]
### [bt]: Calculation finished!
