### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12894]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12894 (seed = 44309) ...
  1/200   risk = 0.18  time = 0   
  5/200   risk = 0.13  time = 100   
 10/200   risk = 0.087  time = 159   
 15/200   risk = 0.061  time = 208   
 20/200   risk = 0.046  time = 257   
 25/200   risk = 0.036  time = 305   
 30/200   risk = 0.03  time = 355   
 35/200   risk = 0.027  time = 405   
 40/200   risk = 0.025  time = 459   
 45/200   risk = 0.023  time = 514   
 50/200   risk = 0.023  time = 567   
 55/200   risk = 0.022  time = 621   
 60/200   risk = 0.022  time = 678   
 65/200   risk = 0.021  time = 735   
 70/200   risk = 0.021  time = 793   
 75/200   risk = 0.021  time = 848   
 80/200   risk = 0.021  time = 904   
 85/200   risk = 0.021  time = 960   
 90/200   risk = 0.021  time = 1021   
 95/200   risk = 0.021  time = 1078   
100/200   risk = 0.021  time = 1136   
105/200   risk = 0.021  time = 1200   
110/200   risk = 0.021  time = 1260   
115/200   risk = 0.021  time = 1322   
120/200   risk = 0.021  time = 1396   
125/200   risk = 0.021  time = 1531   
130/200   risk = 0.021  time = 1614   
135/200   risk = 0.021  time = 1679   
140/200   risk = 0.021  time = 1745   
145/200   risk = 0.021  time = 1809   
150/200   risk = 0.021  time = 1875   
155/200   risk = 0.021  time = 1941   
160/200   risk = 0.021  time = 2008   
165/200   risk = 0.021  time = 2074   
170/200   risk = 0.021  time = 2141   
175/200   risk = 0.021  time = 2210   
180/200   risk = 0.021  time = 2278   
185/200   risk = 0.021  time = 2347   
190/200   risk = 0.021  time = 2417   
195/200   risk = 0.021  time = 2487   
200/200   risk = 0.021  time = 2556   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=12894]
### [bt]: Calculation finished!
