### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10242]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10242 (seed = 41657) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.19  time = 2050   
 10/200   risk = 0.13  time = 4608   
 15/200   risk = 0.088  time = 7125   
 20/200   risk = 0.062  time = 9674   
 25/200   risk = 0.047  time = 12304   
 30/200   risk = 0.037  time = 14824   
 35/200   risk = 0.031  time = 16671   
 40/200   risk = 0.028  time = 18268   
 45/200   risk = 0.025  time = 19847   
 50/200   risk = 0.024  time = 21378   
 55/200   risk = 0.023  time = 22899   
 60/200   risk = 0.022  time = 24422   
 65/200   risk = 0.022  time = 25946   
 70/200   risk = 0.021  time = 27457   
 75/200   risk = 0.021  time = 28987   
 80/200   risk = 0.021  time = 30512   
 85/200   risk = 0.021  time = 32031   
 90/200   risk = 0.021  time = 33551   
 95/200   risk = 0.021  time = 35070   
100/200   risk = 0.021  time = 36593   
105/200   risk = 0.021  time = 38114   
110/200   risk = 0.02  time = 39638   
115/200   risk = 0.02  time = 41190   
120/200   risk = 0.02  time = 42715   
125/200   risk = 0.02  time = 44239   
130/200   risk = 0.02  time = 45806   
135/200   risk = 0.02  time = 47329   
140/200   risk = 0.02  time = 48888   
145/200   risk = 0.02  time = 50416   
150/200   risk = 0.02  time = 51952   
155/200   risk = 0.02  time = 53482   
160/200   risk = 0.02  time = 55016   
165/200   risk = 0.02  time = 56548   
170/200   risk = 0.02  time = 58079   
175/200   risk = 0.02  time = 59628   
180/200   risk = 0.02  time = 61164   
185/200   risk = 0.02  time = 62701   
190/200   risk = 0.02  time = 64235   
195/200   risk = 0.02  time = 65767   
200/200   risk = 0.02  time = 67312   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=10242]
### [bt]: Calculation finished!
