### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7552]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7552 (seed = 38967) ...
  1/200   risk = 0.19  time = 0   
  5/200   risk = 0.14  time = 5026   
 10/200   risk = 0.098  time = 16941   
 15/200   risk = 0.071  time = 21178   
 20/200   risk = 0.054  time = 25241   
 25/200   risk = 0.043  time = 29296   
 30/200   risk = 0.036  time = 33487   
 35/200   risk = 0.032  time = 37979   
 40/200   risk = 0.028  time = 49792   
 45/200   risk = 0.026  time = 53959   
 50/200   risk = 0.025  time = 58077   
 55/200   risk = 0.024  time = 62175   
 60/200   risk = 0.023  time = 65499   
 65/200   risk = 0.023  time = 68833   
 70/200   risk = 0.022  time = 72124   
 75/200   risk = 0.022  time = 80985   
 80/200   risk = 0.022  time = 84411   
 85/200   risk = 0.021  time = 87799   
 90/200   risk = 0.021  time = 91092   
 95/200   risk = 0.021  time = 94367   
100/200   risk = 0.021  time = 97812   
105/200   risk = 0.021  time = 106918   
110/200   risk = 0.021  time = 110560   
115/200   risk = 0.021  time = 113904   
120/200   risk = 0.021  time = 117219   
125/200   risk = 0.021  time = 120474   
130/200   risk = 0.02  time = 123739   
135/200   risk = 0.02  time = 127023   
140/200   risk = 0.02  time = 137751   
145/200   risk = 0.02  time = 141479   
150/200   risk = 0.02  time = 145048   
155/200   risk = 0.02  time = 148386   
160/200   risk = 0.02  time = 151880   
165/200   risk = 0.02  time = 155408   
170/200   risk = 0.02  time = 159314   
175/200   risk = 0.02  time = 162946   
180/200   risk = 0.02  time = 166770   
185/200   risk = 0.02  time = 176008   
190/200   risk = 0.02  time = 180484   
195/200   risk = 0.02  time = 184432   
200/200   risk = 0.02  time = 188133   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=7552]
### [bt]: Calculation finished!
