### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=186]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 186 (seed = 31601) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.22  time = 214   
 10/200   risk = 0.16  time = 362   
 15/200   risk = 0.13  time = 471   
 20/200   risk = 0.11  time = 561   
 25/200   risk = 0.09  time = 647   
 30/200   risk = 0.079  time = 734   
 35/200   risk = 0.071  time = 823   
 40/200   risk = 0.065  time = 912   
 45/200   risk = 0.06  time = 1001   
 50/200   risk = 0.057  time = 1090   
 55/200   risk = 0.055  time = 1184   
 60/200   risk = 0.053  time = 1289   
 65/200   risk = 0.051  time = 1392   
 70/200   risk = 0.05  time = 1491   
 75/200   risk = 0.049  time = 1586   
 80/200   risk = 0.048  time = 1684   
 85/200   risk = 0.047  time = 1780   
 90/200   risk = 0.046  time = 1879   
 95/200   risk = 0.046  time = 1979   
100/200   risk = 0.045  time = 2119   
105/200   risk = 0.045  time = 2228   
110/200   risk = 0.044  time = 2336   
115/200   risk = 0.044  time = 2434   
120/200   risk = 0.043  time = 2534   
125/200   risk = 0.043  time = 2637   
130/200   risk = 0.043  time = 2740   
135/200   risk = 0.043  time = 2840   
140/200   risk = 0.042  time = 2945   
145/200   risk = 0.042  time = 3049   
150/200   risk = 0.042  time = 3154   
155/200   risk = 0.042  time = 3262   
160/200   risk = 0.041  time = 3373   
165/200   risk = 0.041  time = 3483   
170/200   risk = 0.041  time = 3590   
175/200   risk = 0.041  time = 3699   
180/200   risk = 0.041  time = 3808   
185/200   risk = 0.041  time = 3919   
190/200   risk = 0.04  time = 4031   
195/200   risk = 0.04  time = 4143   
200/200   risk = 0.04  time = 4254   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.04


### [bt]: Job terminated successfully [batchtools job.id=186]
### [bt]: Calculation finished!
