### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=13235]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 13235 (seed = 44650) ...
  1/200   risk = 0.084  time = 0   
  5/200   risk = 0.063  time = 284   
 10/200   risk = 0.046  time = 569   
 15/200   risk = 0.036  time = 819   
 20/200   risk = 0.03  time = 1069   
 25/200   risk = 0.026  time = 1320   
 30/200   risk = 0.023  time = 1574   
 35/200   risk = 0.021  time = 1829   
 40/200   risk = 0.02  time = 2098   
 45/200   risk = 0.02  time = 2352   
 50/200   risk = 0.019  time = 2611   
 55/200   risk = 0.019  time = 2868   
 60/200   risk = 0.019  time = 3143   
 65/200   risk = 0.018  time = 3407   
 70/200   risk = 0.018  time = 3682   
 75/200   risk = 0.018  time = 3964   
 80/200   risk = 0.018  time = 4223   
 85/200   risk = 0.018  time = 4505   
 90/200   risk = 0.018  time = 4771   
 95/200   risk = 0.018  time = 5039   
100/200   risk = 0.018  time = 5328   
105/200   risk = 0.018  time = 5593   
110/200   risk = 0.018  time = 5863   
115/200   risk = 0.018  time = 6131   
120/200   risk = 0.018  time = 6400   
125/200   risk = 0.018  time = 6682   
130/200   risk = 0.018  time = 6978   
135/200   risk = 0.018  time = 7260   
140/200   risk = 0.018  time = 7526   
145/200   risk = 0.018  time = 7799   
150/200   risk = 0.018  time = 8072   
155/200   risk = 0.018  time = 8348   
160/200   risk = 0.018  time = 8676   
165/200   risk = 0.017  time = 8959   
170/200   risk = 0.017  time = 9241   
175/200   risk = 0.017  time = 9535   
180/200   risk = 0.017  time = 9825   
185/200   risk = 0.017  time = 10121   
190/200   risk = 0.017  time = 10422   
195/200   risk = 0.017  time = 10712   
200/200   risk = 0.017  time = 11000   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.017


### [bt]: Job terminated successfully [batchtools job.id=13235]
### [bt]: Calculation finished!
