### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=937]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 937 (seed = 32352) ...
  1/200   risk = 0.26  time = 0   
  5/200   risk = 0.21  time = 477   
 10/200   risk = 0.16  time = 1001   
 15/200   risk = 0.13  time = 1489   
 20/200   risk = 0.11  time = 1981   
 25/200   risk = 0.092  time = 2477   
 30/200   risk = 0.08  time = 2998   
 35/200   risk = 0.072  time = 3488   
 40/200   risk = 0.067  time = 3997   
 45/200   risk = 0.062  time = 4509   
 50/200   risk = 0.059  time = 5040   
 55/200   risk = 0.057  time = 5574   
 60/200   risk = 0.055  time = 6114   
 65/200   risk = 0.054  time = 6677   
 70/200   risk = 0.053  time = 7224   
 75/200   risk = 0.052  time = 7784   
 80/200   risk = 0.052  time = 8304   
 85/200   risk = 0.051  time = 8854   
 90/200   risk = 0.051  time = 9389   
 95/200   risk = 0.051  time = 9940   
100/200   risk = 0.05  time = 10479   
105/200   risk = 0.05  time = 11036   
110/200   risk = 0.05  time = 11588   
115/200   risk = 0.05  time = 12134   
120/200   risk = 0.049  time = 12695   
125/200   risk = 0.049  time = 13263   
130/200   risk = 0.049  time = 13846   
135/200   risk = 0.049  time = 14386   
140/200   risk = 0.049  time = 14932   
145/200   risk = 0.049  time = 15484   
150/200   risk = 0.048  time = 16087   
155/200   risk = 0.048  time = 16695   
160/200   risk = 0.048  time = 17271   
165/200   risk = 0.048  time = 17841   
170/200   risk = 0.048  time = 18400   
175/200   risk = 0.048  time = 18973   
180/200   risk = 0.048  time = 19555   
185/200   risk = 0.048  time = 20123   
190/200   risk = 0.047  time = 20697   
195/200   risk = 0.047  time = 21255   
200/200   risk = 0.047  time = 21798   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.047


### [bt]: Job terminated successfully [batchtools job.id=937]
### [bt]: Calculation finished!
