### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9709]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9709 (seed = 41124) ...
  1/200   risk = 0.11  time = 0   
  5/200   risk = 0.084  time = 387   
 10/200   risk = 0.062  time = 761   
 15/200   risk = 0.048  time = 1116   
 20/200   risk = 0.039  time = 1507   
 25/200   risk = 0.033  time = 1884   
 30/200   risk = 0.03  time = 2258   
 35/200   risk = 0.027  time = 2655   
 40/200   risk = 0.026  time = 3068   
 45/200   risk = 0.025  time = 3544   
 50/200   risk = 0.024  time = 3995   
 55/200   risk = 0.024  time = 4389   
 60/200   risk = 0.023  time = 4773   
 65/200   risk = 0.023  time = 5158   
 70/200   risk = 0.023  time = 5548   
 75/200   risk = 0.023  time = 6011   
 80/200   risk = 0.023  time = 6468   
 85/200   risk = 0.023  time = 6871   
 90/200   risk = 0.023  time = 7276   
 95/200   risk = 0.023  time = 7676   
100/200   risk = 0.023  time = 8081   
105/200   risk = 0.023  time = 8483   
110/200   risk = 0.022  time = 8886   
115/200   risk = 0.022  time = 9378   
120/200   risk = 0.022  time = 9855   
125/200   risk = 0.022  time = 10267   
130/200   risk = 0.022  time = 10683   
135/200   risk = 0.022  time = 11092   
140/200   risk = 0.022  time = 11503   
145/200   risk = 0.022  time = 11898   
150/200   risk = 0.022  time = 12297   
155/200   risk = 0.022  time = 12726   
160/200   risk = 0.022  time = 13135   
165/200   risk = 0.022  time = 13537   
170/200   risk = 0.022  time = 13936   
175/200   risk = 0.022  time = 14341   
180/200   risk = 0.022  time = 14742   
185/200   risk = 0.022  time = 15160   
190/200   risk = 0.022  time = 15567   
195/200   risk = 0.022  time = 15988   
200/200   risk = 0.022  time = 16406   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=9709]
### [bt]: Calculation finished!
