### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=11494]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 11494 (seed = 42909) ...
  1/200   risk = 0.075  time = 0   
  5/200   risk = 0.059  time = 492   
 10/200   risk = 0.046  time = 992   
 15/200   risk = 0.037  time = 1420   
 20/200   risk = 0.032  time = 1827   
 25/200   risk = 0.028  time = 2255   
 30/200   risk = 0.026  time = 2714   
 35/200   risk = 0.025  time = 3136   
 40/200   risk = 0.023  time = 3516   
 45/200   risk = 0.023  time = 3803   
 50/200   risk = 0.022  time = 4080   
 55/200   risk = 0.022  time = 4361   
 60/200   risk = 0.022  time = 4656   
 65/200   risk = 0.021  time = 4940   
 70/200   risk = 0.021  time = 5223   
 75/200   risk = 0.021  time = 5504   
 80/200   risk = 0.021  time = 5822   
 85/200   risk = 0.021  time = 6120   
 90/200   risk = 0.021  time = 6400   
 95/200   risk = 0.021  time = 6679   
100/200   risk = 0.021  time = 6966   
105/200   risk = 0.021  time = 7265   
110/200   risk = 0.021  time = 7552   
115/200   risk = 0.021  time = 7841   
120/200   risk = 0.021  time = 8138   
125/200   risk = 0.021  time = 8417   
130/200   risk = 0.021  time = 8709   
135/200   risk = 0.021  time = 8990   
140/200   risk = 0.02  time = 9317   
145/200   risk = 0.02  time = 9606   
150/200   risk = 0.02  time = 9889   
155/200   risk = 0.02  time = 10176   
160/200   risk = 0.02  time = 10458   
165/200   risk = 0.02  time = 10745   
170/200   risk = 0.02  time = 11031   
175/200   risk = 0.02  time = 11316   
180/200   risk = 0.02  time = 11612   
185/200   risk = 0.02  time = 11905   
190/200   risk = 0.02  time = 12196   
195/200   risk = 0.02  time = 12511   
200/200   risk = 0.02  time = 12818   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=11494]
### [bt]: Calculation finished!
