### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=11560]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 11560 (seed = 42975) ...
  1/200   risk = 0.072  time = 0   
  5/200   risk = 0.057  time = 1304   
 10/200   risk = 0.045  time = 2804   
 15/200   risk = 0.037  time = 4236   
 20/200   risk = 0.031  time = 5758   
 25/200   risk = 0.028  time = 13286   
 30/200   risk = 0.026  time = 14633   
 35/200   risk = 0.024  time = 15983   
 40/200   risk = 0.023  time = 17413   
 45/200   risk = 0.023  time = 18977   
 50/200   risk = 0.022  time = 20535   
 55/200   risk = 0.022  time = 22271   
 60/200   risk = 0.022  time = 27120   
 65/200   risk = 0.021  time = 28736   
 70/200   risk = 0.021  time = 30338   
 75/200   risk = 0.021  time = 32238   
 80/200   risk = 0.021  time = 40310   
 85/200   risk = 0.021  time = 42513   
 90/200   risk = 0.021  time = 44694   
 95/200   risk = 0.021  time = 46433   
100/200   risk = 0.021  time = 48251   
105/200   risk = 0.021  time = 49945   
110/200   risk = 0.021  time = 52439   
115/200   risk = 0.021  time = 67081   
120/200   risk = 0.021  time = 68716   
125/200   risk = 0.021  time = 79070   
130/200   risk = 0.021  time = 80992   
135/200   risk = 0.021  time = 87533   
140/200   risk = 0.021  time = 91003   
145/200   risk = 0.02  time = 92725   
150/200   risk = 0.02  time = 96468   
155/200   risk = 0.02  time = 98220   
160/200   risk = 0.02  time = 110323   
165/200   risk = 0.02  time = 114809   
170/200   risk = 0.02  time = 118675   
175/200   risk = 0.02  time = 122602   
180/200   risk = 0.02  time = 126583   
185/200   risk = 0.02  time = 129816   
190/200   risk = 0.02  time = 138137   
195/200   risk = 0.02  time = 151276   
200/200   risk = 0.02  time = 162662   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=11560]
### [bt]: Calculation finished!
