### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9127]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9127 (seed = 40542) ...
  1/200   risk = 0.11  time = 0   
  5/200   risk = 0.081  time = 3095   
 10/200   risk = 0.06  time = 9133   
 15/200   risk = 0.047  time = 17085   
 20/200   risk = 0.038  time = 24717   
 25/200   risk = 0.033  time = 32194   
 30/200   risk = 0.029  time = 40747   
 35/200   risk = 0.027  time = 49116   
 40/200   risk = 0.026  time = 57491   
 45/200   risk = 0.025  time = 65482   
 50/200   risk = 0.024  time = 72606   
 55/200   risk = 0.023  time = 79942   
 60/200   risk = 0.023  time = 86973   
 65/200   risk = 0.023  time = 94158   
 70/200   risk = 0.023  time = 101224   
 75/200   risk = 0.022  time = 108289   
 80/200   risk = 0.022  time = 115131   
 85/200   risk = 0.022  time = 121983   
 90/200   risk = 0.022  time = 129188   
 95/200   risk = 0.022  time = 138204   
100/200   risk = 0.022  time = 146667   
105/200   risk = 0.022  time = 154589   
110/200   risk = 0.022  time = 162841   
115/200   risk = 0.022  time = 170066   
120/200   risk = 0.022  time = 176928   
125/200   risk = 0.021  time = 183506   
130/200   risk = 0.021  time = 190000   
135/200   risk = 0.021  time = 197434   
140/200   risk = 0.021  time = 205072   
145/200   risk = 0.021  time = 212783   
150/200   risk = 0.021  time = 220860   
155/200   risk = 0.021  time = 228379   
160/200   risk = 0.021  time = 235544   
165/200   risk = 0.021  time = 243070   
170/200   risk = 0.021  time = 250703   
175/200   risk = 0.021  time = 258101   
180/200   risk = 0.021  time = 265894   
185/200   risk = 0.021  time = 273540   
190/200   risk = 0.021  time = 281250   
195/200   risk = 0.021  time = 288833   
200/200   risk = 0.021  time = 296340   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=9127]
### [bt]: Calculation finished!
