### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5178]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5178 (seed = 36593) ...
  1/200   risk = 0.11  time = 0   
  5/200   risk = 0.086  time = 6818   
 10/200   risk = 0.063  time = 10190   
 15/200   risk = 0.049  time = 13105   
 20/200   risk = 0.04  time = 17585   
 25/200   risk = 0.034  time = 20905   
 30/200   risk = 0.03  time = 29685   
 35/200   risk = 0.027  time = 32548   
 40/200   risk = 0.026  time = 35323   
 45/200   risk = 0.025  time = 38197   
 50/200   risk = 0.024  time = 41047   
 55/200   risk = 0.023  time = 49238   
 60/200   risk = 0.023  time = 52247   
 65/200   risk = 0.022  time = 55015   
 70/200   risk = 0.022  time = 57989   
 75/200   risk = 0.022  time = 64733   
 80/200   risk = 0.022  time = 67637   
 85/200   risk = 0.022  time = 70215   
 90/200   risk = 0.022  time = 73183   
 95/200   risk = 0.021  time = 76122   
100/200   risk = 0.021  time = 78912   
105/200   risk = 0.021  time = 87324   
110/200   risk = 0.021  time = 91223   
115/200   risk = 0.021  time = 95182   
120/200   risk = 0.021  time = 99032   
125/200   risk = 0.021  time = 102794   
130/200   risk = 0.021  time = 113712   
135/200   risk = 0.021  time = 117674   
140/200   risk = 0.021  time = 121546   
145/200   risk = 0.021  time = 125260   
150/200   risk = 0.021  time = 129244   
155/200   risk = 0.021  time = 133253   
160/200   risk = 0.021  time = 136955   
165/200   risk = 0.021  time = 140601   
170/200   risk = 0.021  time = 145231   
175/200   risk = 0.021  time = 150262   
180/200   risk = 0.021  time = 154952   
185/200   risk = 0.021  time = 159638   
190/200   risk = 0.021  time = 164314   
195/200   risk = 0.021  time = 169128   
200/200   risk = 0.021  time = 173476   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=5178]
### [bt]: Calculation finished!
