### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7732]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7732 (seed = 39147) ...
  1/200   risk = 0.16  time = 0   
  5/200   risk = 0.12  time = 567   
 10/200   risk = 0.083  time = 1214   
 15/200   risk = 0.061  time = 1832   
 20/200   risk = 0.048  time = 2452   
 25/200   risk = 0.039  time = 3081   
 30/200   risk = 0.033  time = 3712   
 35/200   risk = 0.029  time = 4325   
 40/200   risk = 0.027  time = 4998   
 45/200   risk = 0.025  time = 5657   
 50/200   risk = 0.024  time = 6342   
 55/200   risk = 0.023  time = 7085   
 60/200   risk = 0.022  time = 7734   
 65/200   risk = 0.022  time = 8441   
 70/200   risk = 0.022  time = 9087   
 75/200   risk = 0.022  time = 9760   
 80/200   risk = 0.022  time = 10386   
 85/200   risk = 0.021  time = 11043   
 90/200   risk = 0.021  time = 11706   
 95/200   risk = 0.021  time = 12361   
100/200   risk = 0.021  time = 13053   
105/200   risk = 0.021  time = 13721   
110/200   risk = 0.021  time = 14406   
115/200   risk = 0.021  time = 15100   
120/200   risk = 0.021  time = 15802   
125/200   risk = 0.021  time = 16488   
130/200   risk = 0.021  time = 17170   
135/200   risk = 0.021  time = 17847   
140/200   risk = 0.021  time = 18511   
145/200   risk = 0.021  time = 19183   
150/200   risk = 0.021  time = 19862   
155/200   risk = 0.021  time = 20535   
160/200   risk = 0.021  time = 21213   
165/200   risk = 0.021  time = 21887   
170/200   risk = 0.021  time = 22567   
175/200   risk = 0.021  time = 23291   
180/200   risk = 0.021  time = 23978   
185/200   risk = 0.021  time = 24666   
190/200   risk = 0.021  time = 25369   
195/200   risk = 0.021  time = 26046   
200/200   risk = 0.021  time = 26735   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=7732]
### [bt]: Calculation finished!
