### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=1675]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 1675 (seed = 33090) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.24  time = 108   
 10/200   risk = 0.2  time = 200   
 15/200   risk = 0.18  time = 264   
 20/200   risk = 0.16  time = 327   
 25/200   risk = 0.15  time = 390   
 30/200   risk = 0.14  time = 453   
 35/200   risk = 0.13  time = 534   
 40/200   risk = 0.12  time = 602   
 45/200   risk = 0.12  time = 671   
 50/200   risk = 0.12  time = 743   
 55/200   risk = 0.11  time = 813   
 60/200   risk = 0.11  time = 896   
 65/200   risk = 0.11  time = 973   
 70/200   risk = 0.11  time = 1045   
 75/200   risk = 0.11  time = 1121   
 80/200   risk = 0.11  time = 1198   
 85/200   risk = 0.11  time = 1275   
 90/200   risk = 0.1  time = 1354   
 95/200   risk = 0.1  time = 1431   
100/200   risk = 0.1  time = 1507   
105/200   risk = 0.1  time = 1584   
110/200   risk = 0.1  time = 1660   
115/200   risk = 0.1  time = 1738   
120/200   risk = 0.1  time = 1817   
125/200   risk = 0.1  time = 1903   
130/200   risk = 0.1  time = 2003   
135/200   risk = 0.1  time = 2086   
140/200   risk = 0.099  time = 2168   
145/200   risk = 0.099  time = 2249   
150/200   risk = 0.099  time = 2331   
155/200   risk = 0.099  time = 2414   
160/200   risk = 0.098  time = 2503   
165/200   risk = 0.098  time = 2589   
170/200   risk = 0.098  time = 2691   
175/200   risk = 0.098  time = 2778   
180/200   risk = 0.097  time = 2872   
185/200   risk = 0.097  time = 2964   
190/200   risk = 0.097  time = 3054   
195/200   risk = 0.097  time = 3146   
200/200   risk = 0.097  time = 3237   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.097


### [bt]: Job terminated successfully [batchtools job.id=1675]
### [bt]: Calculation finished!
