### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=851]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 851 (seed = 32266) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.24  time = 104   
 10/200   risk = 0.22  time = 181   
 15/200   risk = 0.21  time = 235   
 20/200   risk = 0.2  time = 288   
 25/200   risk = 0.19  time = 339   
 30/200   risk = 0.19  time = 394   
 35/200   risk = 0.19  time = 448   
 40/200   risk = 0.19  time = 515   
 45/200   risk = 0.19  time = 570   
 50/200   risk = 0.19  time = 624   
 55/200   risk = 0.19  time = 678   
 60/200   risk = 0.19  time = 738   
 65/200   risk = 0.18  time = 807   
 70/200   risk = 0.18  time = 867   
 75/200   risk = 0.18  time = 925   
 80/200   risk = 0.18  time = 982   
 85/200   risk = 0.18  time = 1054   
 90/200   risk = 0.18  time = 1115   
 95/200   risk = 0.18  time = 1178   
100/200   risk = 0.18  time = 1239   
105/200   risk = 0.18  time = 1302   
110/200   risk = 0.18  time = 1364   
115/200   risk = 0.18  time = 1425   
120/200   risk = 0.18  time = 1492   
125/200   risk = 0.18  time = 1556   
130/200   risk = 0.18  time = 1631   
135/200   risk = 0.18  time = 1703   
140/200   risk = 0.18  time = 1775   
145/200   risk = 0.18  time = 1840   
150/200   risk = 0.18  time = 1906   
155/200   risk = 0.18  time = 1977   
160/200   risk = 0.18  time = 2045   
165/200   risk = 0.18  time = 2119   
170/200   risk = 0.18  time = 2188   
175/200   risk = 0.18  time = 2257   
180/200   risk = 0.18  time = 2332   
185/200   risk = 0.18  time = 2402   
190/200   risk = 0.18  time = 2476   
195/200   risk = 0.18  time = 2549   
200/200   risk = 0.18  time = 2622   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.18


### [bt]: Job terminated successfully [batchtools job.id=851]
### [bt]: Calculation finished!
