### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5617]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5617 (seed = 37032) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.2  time = 313   
 10/200   risk = 0.14  time = 635   
 15/200   risk = 0.097  time = 935   
 20/200   risk = 0.072  time = 1253   
 25/200   risk = 0.055  time = 1557   
 30/200   risk = 0.045  time = 1863   
 35/200   risk = 0.037  time = 2161   
 40/200   risk = 0.032  time = 2490   
 45/200   risk = 0.029  time = 2802   
 50/200   risk = 0.027  time = 3126   
 55/200   risk = 0.025  time = 3455   
 60/200   risk = 0.024  time = 3774   
 65/200   risk = 0.023  time = 4103   
 70/200   risk = 0.023  time = 4451   
 75/200   risk = 0.022  time = 4770   
 80/200   risk = 0.022  time = 5097   
 85/200   risk = 0.022  time = 5437   
 90/200   risk = 0.021  time = 5748   
 95/200   risk = 0.021  time = 6062   
100/200   risk = 0.021  time = 6383   
105/200   risk = 0.021  time = 6683   
110/200   risk = 0.021  time = 6971   
115/200   risk = 0.021  time = 7255   
120/200   risk = 0.021  time = 7540   
125/200   risk = 0.021  time = 7838   
130/200   risk = 0.021  time = 8152   
135/200   risk = 0.021  time = 8470   
140/200   risk = 0.021  time = 8760   
145/200   risk = 0.02  time = 9085   
150/200   risk = 0.02  time = 9393   
155/200   risk = 0.02  time = 9675   
160/200   risk = 0.02  time = 9959   
165/200   risk = 0.02  time = 10249   
170/200   risk = 0.02  time = 10557   
175/200   risk = 0.02  time = 10867   
180/200   risk = 0.02  time = 11222   
185/200   risk = 0.02  time = 11565   
190/200   risk = 0.02  time = 11915   
195/200   risk = 0.02  time = 12270   
200/200   risk = 0.02  time = 12624   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=5617]
### [bt]: Calculation finished!
