### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6955]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6955 (seed = 38370) ...
  1/200   risk = 0.18  time = 0   
  5/200   risk = 0.13  time = 118   
 10/200   risk = 0.093  time = 201   
 15/200   risk = 0.069  time = 279   
 20/200   risk = 0.054  time = 357   
 25/200   risk = 0.044  time = 433   
 30/200   risk = 0.038  time = 511   
 35/200   risk = 0.034  time = 600   
 40/200   risk = 0.031  time = 681   
 45/200   risk = 0.029  time = 766   
 50/200   risk = 0.028  time = 852   
 55/200   risk = 0.027  time = 937   
 60/200   risk = 0.026  time = 1014   
 65/200   risk = 0.026  time = 1097   
 70/200   risk = 0.025  time = 1178   
 75/200   risk = 0.025  time = 1259   
 80/200   risk = 0.024  time = 1340   
 85/200   risk = 0.024  time = 1421   
 90/200   risk = 0.024  time = 1510   
 95/200   risk = 0.024  time = 1595   
100/200   risk = 0.023  time = 1679   
105/200   risk = 0.023  time = 1765   
110/200   risk = 0.023  time = 1850   
115/200   risk = 0.023  time = 1936   
120/200   risk = 0.023  time = 2024   
125/200   risk = 0.023  time = 2111   
130/200   risk = 0.023  time = 2202   
135/200   risk = 0.022  time = 2292   
140/200   risk = 0.022  time = 2381   
145/200   risk = 0.022  time = 2471   
150/200   risk = 0.022  time = 2563   
155/200   risk = 0.022  time = 2655   
160/200   risk = 0.022  time = 2747   
165/200   risk = 0.022  time = 2840   
170/200   risk = 0.022  time = 2935   
175/200   risk = 0.022  time = 3031   
180/200   risk = 0.022  time = 3138   
185/200   risk = 0.022  time = 3237   
190/200   risk = 0.022  time = 3338   
195/200   risk = 0.022  time = 3435   
200/200   risk = 0.022  time = 3549   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=6955]
### [bt]: Calculation finished!
