### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=4446]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 4446 (seed = 35861) ...
  1/200   risk = 0.16  time = 0   
  5/200   risk = 0.12  time = 227   
 10/200   risk = 0.089  time = 431   
 15/200   risk = 0.067  time = 613   
 20/200   risk = 0.053  time = 796   
 25/200   risk = 0.043  time = 977   
 30/200   risk = 0.037  time = 1161   
 35/200   risk = 0.033  time = 1344   
 40/200   risk = 0.03  time = 1532   
 45/200   risk = 0.028  time = 1720   
 50/200   risk = 0.027  time = 1910   
 55/200   risk = 0.026  time = 2103   
 60/200   risk = 0.025  time = 2320   
 65/200   risk = 0.024  time = 2539   
 70/200   risk = 0.024  time = 2837   
 75/200   risk = 0.024  time = 3023   
 80/200   risk = 0.023  time = 3221   
 85/200   risk = 0.023  time = 3408   
 90/200   risk = 0.023  time = 3599   
 95/200   risk = 0.023  time = 3816   
100/200   risk = 0.023  time = 4023   
105/200   risk = 0.023  time = 4218   
110/200   risk = 0.022  time = 4413   
115/200   risk = 0.022  time = 4609   
120/200   risk = 0.022  time = 4807   
125/200   risk = 0.022  time = 5035   
130/200   risk = 0.022  time = 5306   
135/200   risk = 0.022  time = 5518   
140/200   risk = 0.022  time = 5740   
145/200   risk = 0.022  time = 5945   
150/200   risk = 0.022  time = 6153   
155/200   risk = 0.022  time = 6380   
160/200   risk = 0.022  time = 6780   
165/200   risk = 0.022  time = 7008   
170/200   risk = 0.022  time = 7218   
175/200   risk = 0.022  time = 7425   
180/200   risk = 0.022  time = 7634   
185/200   risk = 0.022  time = 7844   
190/200   risk = 0.022  time = 8054   
195/200   risk = 0.022  time = 8265   
200/200   risk = 0.022  time = 8477   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=4446]
### [bt]: Calculation finished!
