### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10286]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10286 (seed = 41701) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.19  time = 556   
 10/200   risk = 0.13  time = 983   
 15/200   risk = 0.087  time = 1416   
 20/200   risk = 0.062  time = 1849   
 25/200   risk = 0.047  time = 2280   
 30/200   risk = 0.038  time = 2726   
 35/200   risk = 0.032  time = 3178   
 40/200   risk = 0.028  time = 3623   
 45/200   risk = 0.026  time = 4066   
 50/200   risk = 0.024  time = 4503   
 55/200   risk = 0.023  time = 4953   
 60/200   risk = 0.023  time = 5382   
 65/200   risk = 0.022  time = 5824   
 70/200   risk = 0.022  time = 6260   
 75/200   risk = 0.022  time = 6691   
 80/200   risk = 0.022  time = 7116   
 85/200   risk = 0.021  time = 7550   
 90/200   risk = 0.021  time = 7972   
 95/200   risk = 0.021  time = 8411   
100/200   risk = 0.021  time = 8835   
105/200   risk = 0.021  time = 9304   
110/200   risk = 0.021  time = 9746   
115/200   risk = 0.021  time = 10151   
120/200   risk = 0.021  time = 10568   
125/200   risk = 0.021  time = 10989   
130/200   risk = 0.021  time = 11449   
135/200   risk = 0.021  time = 11889   
140/200   risk = 0.021  time = 12341   
145/200   risk = 0.021  time = 12818   
150/200   risk = 0.021  time = 13258   
155/200   risk = 0.021  time = 13691   
160/200   risk = 0.021  time = 14132   
165/200   risk = 0.021  time = 14565   
170/200   risk = 0.021  time = 14998   
175/200   risk = 0.021  time = 15417   
180/200   risk = 0.021  time = 15848   
185/200   risk = 0.021  time = 16281   
190/200   risk = 0.021  time = 16752   
195/200   risk = 0.021  time = 17210   
200/200   risk = 0.021  time = 17675   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=10286]
### [bt]: Calculation finished!
