### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5526]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5526 (seed = 36941) ...
  1/200   risk = 0.081  time = 0   
  5/200   risk = 0.063  time = 2355   
 10/200   risk = 0.048  time = 5330   
 15/200   risk = 0.039  time = 8363   
 20/200   risk = 0.033  time = 11454   
 25/200   risk = 0.029  time = 14470   
 30/200   risk = 0.027  time = 17518   
 35/200   risk = 0.025  time = 20578   
 40/200   risk = 0.024  time = 23599   
 45/200   risk = 0.023  time = 26624   
 50/200   risk = 0.022  time = 29766   
 55/200   risk = 0.022  time = 32817   
 60/200   risk = 0.021  time = 35941   
 65/200   risk = 0.021  time = 39066   
 70/200   risk = 0.021  time = 42258   
 75/200   risk = 0.021  time = 45452   
 80/200   risk = 0.021  time = 48614   
 85/200   risk = 0.021  time = 51748   
 90/200   risk = 0.021  time = 54932   
 95/200   risk = 0.02  time = 58186   
100/200   risk = 0.02  time = 61389   
105/200   risk = 0.02  time = 64534   
110/200   risk = 0.02  time = 67661   
115/200   risk = 0.02  time = 70791   
120/200   risk = 0.02  time = 74141   
125/200   risk = 0.02  time = 77384   
130/200   risk = 0.02  time = 80673   
135/200   risk = 0.02  time = 83907   
140/200   risk = 0.02  time = 87151   
145/200   risk = 0.02  time = 90408   
150/200   risk = 0.02  time = 93574   
155/200   risk = 0.02  time = 96717   
160/200   risk = 0.02  time = 99988   
165/200   risk = 0.02  time = 103229   
170/200   risk = 0.02  time = 106486   
175/200   risk = 0.02  time = 109696   
180/200   risk = 0.02  time = 112865   
185/200   risk = 0.02  time = 116015   
190/200   risk = 0.02  time = 119159   
195/200   risk = 0.02  time = 122443   
200/200   risk = 0.02  time = 125645   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=5526]
### [bt]: Calculation finished!
