### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=4280]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 4280 (seed = 35695) ...
  1/200   risk = 0.2  time = 0   
  5/200   risk = 0.15  time = 420   
 10/200   risk = 0.11  time = 764   
 15/200   risk = 0.082  time = 1079   
 20/200   risk = 0.065  time = 1394   
 25/200   risk = 0.053  time = 1686   
 30/200   risk = 0.046  time = 1973   
 35/200   risk = 0.04  time = 2260   
 40/200   risk = 0.037  time = 2547   
 45/200   risk = 0.034  time = 2840   
 50/200   risk = 0.032  time = 3145   
 55/200   risk = 0.031  time = 3462   
 60/200   risk = 0.03  time = 3794   
 65/200   risk = 0.029  time = 4104   
 70/200   risk = 0.028  time = 4437   
 75/200   risk = 0.028  time = 4741   
 80/200   risk = 0.027  time = 5046   
 85/200   risk = 0.027  time = 5350   
 90/200   risk = 0.026  time = 5655   
 95/200   risk = 0.026  time = 5961   
100/200   risk = 0.026  time = 6269   
105/200   risk = 0.026  time = 6578   
110/200   risk = 0.025  time = 6900   
115/200   risk = 0.025  time = 7222   
120/200   risk = 0.025  time = 7548   
125/200   risk = 0.025  time = 7913   
130/200   risk = 0.025  time = 8237   
135/200   risk = 0.025  time = 8556   
140/200   risk = 0.024  time = 8878   
145/200   risk = 0.024  time = 9226   
150/200   risk = 0.024  time = 9562   
155/200   risk = 0.024  time = 9902   
160/200   risk = 0.024  time = 10246   
165/200   risk = 0.024  time = 10588   
170/200   risk = 0.024  time = 10963   
175/200   risk = 0.024  time = 11294   
180/200   risk = 0.024  time = 11628   
185/200   risk = 0.024  time = 11958   
190/200   risk = 0.023  time = 12297   
195/200   risk = 0.023  time = 12633   
200/200   risk = 0.023  time = 12978   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.023


### [bt]: Job terminated successfully [batchtools job.id=4280]
### [bt]: Calculation finished!
