### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=11546]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 11546 (seed = 42961) ...
  1/200   risk = 0.076  time = 0   
  5/200   risk = 0.06  time = 2330   
 10/200   risk = 0.046  time = 5049   
 15/200   risk = 0.038  time = 7776   
 20/200   risk = 0.032  time = 10630   
 25/200   risk = 0.029  time = 13422   
 30/200   risk = 0.026  time = 16160   
 35/200   risk = 0.025  time = 19015   
 40/200   risk = 0.024  time = 21939   
 45/200   risk = 0.023  time = 25178   
 50/200   risk = 0.022  time = 28157   
 55/200   risk = 0.022  time = 31003   
 60/200   risk = 0.022  time = 33831   
 65/200   risk = 0.022  time = 36809   
 70/200   risk = 0.021  time = 39652   
 75/200   risk = 0.021  time = 42630   
 80/200   risk = 0.021  time = 45516   
 85/200   risk = 0.021  time = 48359   
 90/200   risk = 0.021  time = 51191   
 95/200   risk = 0.021  time = 54066   
100/200   risk = 0.021  time = 56902   
105/200   risk = 0.021  time = 59727   
110/200   risk = 0.021  time = 62558   
115/200   risk = 0.021  time = 65376   
120/200   risk = 0.021  time = 68113   
125/200   risk = 0.021  time = 70985   
130/200   risk = 0.021  time = 73830   
135/200   risk = 0.021  time = 76557   
140/200   risk = 0.021  time = 79449   
145/200   risk = 0.021  time = 82258   
150/200   risk = 0.021  time = 85009   
155/200   risk = 0.02  time = 87843   
160/200   risk = 0.02  time = 90616   
165/200   risk = 0.02  time = 93464   
170/200   risk = 0.02  time = 96320   
175/200   risk = 0.02  time = 99158   
180/200   risk = 0.02  time = 102006   
185/200   risk = 0.02  time = 104852   
190/200   risk = 0.02  time = 107629   
195/200   risk = 0.02  time = 110372   
200/200   risk = 0.02  time = 113211   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=11546]
### [bt]: Calculation finished!
