### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=13560]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 13560 (seed = 44975) ...
  1/200   risk = 0.093  time = 0   
  5/200   risk = 0.07  time = 4582   
 10/200   risk = 0.052  time = 7908   
 15/200   risk = 0.041  time = 10448   
 20/200   risk = 0.033  time = 12608   
 25/200   risk = 0.029  time = 15010   
 30/200   risk = 0.026  time = 18214   
 35/200   risk = 0.024  time = 22043   
 40/200   risk = 0.023  time = 25845   
 45/200   risk = 0.023  time = 29489   
 50/200   risk = 0.022  time = 32532   
 55/200   risk = 0.022  time = 35694   
 60/200   risk = 0.022  time = 38878   
 65/200   risk = 0.021  time = 42029   
 70/200   risk = 0.021  time = 45243   
 75/200   risk = 0.021  time = 48275   
 80/200   risk = 0.021  time = 51729   
 85/200   risk = 0.021  time = 55209   
 90/200   risk = 0.021  time = 58892   
 95/200   risk = 0.021  time = 61926   
100/200   risk = 0.021  time = 65013   
105/200   risk = 0.021  time = 68707   
110/200   risk = 0.021  time = 72875   
115/200   risk = 0.021  time = 77088   
120/200   risk = 0.021  time = 81142   
125/200   risk = 0.021  time = 85412   
130/200   risk = 0.021  time = 89841   
135/200   risk = 0.02  time = 93859   
140/200   risk = 0.02  time = 97681   
145/200   risk = 0.02  time = 101513   
150/200   risk = 0.02  time = 105812   
155/200   risk = 0.02  time = 110358   
160/200   risk = 0.02  time = 114374   
165/200   risk = 0.02  time = 118584   
170/200   risk = 0.02  time = 123039   
175/200   risk = 0.02  time = 127306   
180/200   risk = 0.02  time = 131530   
185/200   risk = 0.02  time = 135684   
190/200   risk = 0.02  time = 139791   
195/200   risk = 0.02  time = 144108   
200/200   risk = 0.02  time = 148435   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=13560]
### [bt]: Calculation finished!
