### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12694]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12694 (seed = 44109) ...
  1/200   risk = 0.24  time = 0   
  5/200   risk = 0.17  time = 532   
 10/200   risk = 0.11  time = 1005   
 15/200   risk = 0.076  time = 1382   
 20/200   risk = 0.055  time = 1751   
 25/200   risk = 0.042  time = 2121   
 30/200   risk = 0.034  time = 2482   
 35/200   risk = 0.029  time = 2851   
 40/200   risk = 0.026  time = 3231   
 45/200   risk = 0.024  time = 3588   
 50/200   risk = 0.023  time = 3949   
 55/200   risk = 0.022  time = 4365   
 60/200   risk = 0.021  time = 4747   
 65/200   risk = 0.021  time = 5126   
 70/200   risk = 0.021  time = 5496   
 75/200   risk = 0.021  time = 5879   
 80/200   risk = 0.021  time = 6266   
 85/200   risk = 0.021  time = 6651   
 90/200   risk = 0.021  time = 7037   
 95/200   risk = 0.021  time = 7414   
100/200   risk = 0.02  time = 7789   
105/200   risk = 0.02  time = 8168   
110/200   risk = 0.02  time = 8530   
115/200   risk = 0.02  time = 8886   
120/200   risk = 0.02  time = 9254   
125/200   risk = 0.02  time = 9617   
130/200   risk = 0.02  time = 9982   
135/200   risk = 0.02  time = 10350   
140/200   risk = 0.02  time = 10720   
145/200   risk = 0.02  time = 11112   
150/200   risk = 0.02  time = 11479   
155/200   risk = 0.02  time = 11861   
160/200   risk = 0.02  time = 12230   
165/200   risk = 0.02  time = 12610   
170/200   risk = 0.02  time = 12986   
175/200   risk = 0.02  time = 13380   
180/200   risk = 0.02  time = 13765   
185/200   risk = 0.02  time = 14155   
190/200   risk = 0.02  time = 14552   
195/200   risk = 0.02  time = 14949   
200/200   risk = 0.02  time = 15342   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=12694]
### [bt]: Calculation finished!
