### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=2101]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 2101 (seed = 33516) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.23  time = 727   
 10/200   risk = 0.19  time = 1336   
 15/200   risk = 0.16  time = 1878   
 20/200   risk = 0.14  time = 2415   
 25/200   risk = 0.13  time = 2994   
 30/200   risk = 0.11  time = 3535   
 35/200   risk = 0.1  time = 4073   
 40/200   risk = 0.096  time = 4621   
 45/200   risk = 0.091  time = 5183   
 50/200   risk = 0.086  time = 5711   
 55/200   risk = 0.082  time = 6235   
 60/200   risk = 0.08  time = 6763   
 65/200   risk = 0.077  time = 7297   
 70/200   risk = 0.076  time = 7827   
 75/200   risk = 0.074  time = 8388   
 80/200   risk = 0.073  time = 8919   
 85/200   risk = 0.072  time = 9500   
 90/200   risk = 0.071  time = 10035   
 95/200   risk = 0.071  time = 10569   
100/200   risk = 0.07  time = 11102   
105/200   risk = 0.07  time = 11649   
110/200   risk = 0.069  time = 12190   
115/200   risk = 0.069  time = 12734   
120/200   risk = 0.069  time = 13290   
125/200   risk = 0.069  time = 13847   
130/200   risk = 0.068  time = 14407   
135/200   risk = 0.068  time = 15076   
140/200   risk = 0.068  time = 15898   
145/200   risk = 0.068  time = 16485   
150/200   risk = 0.068  time = 17075   
155/200   risk = 0.068  time = 17673   
160/200   risk = 0.067  time = 18277   
165/200   risk = 0.067  time = 18873   
170/200   risk = 0.067  time = 19509   
175/200   risk = 0.067  time = 20109   
180/200   risk = 0.067  time = 20701   
185/200   risk = 0.067  time = 21265   
190/200   risk = 0.067  time = 21814   
195/200   risk = 0.067  time = 22379   
200/200   risk = 0.067  time = 22961   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.067


### [bt]: Job terminated successfully [batchtools job.id=2101]
### [bt]: Calculation finished!
