### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=11234]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 11234 (seed = 42649) ...
  1/200   risk = 0.07  time = 0   
  5/200   risk = 0.055  time = 213   
 10/200   risk = 0.043  time = 397   
 15/200   risk = 0.035  time = 597   
 20/200   risk = 0.03  time = 889   
 25/200   risk = 0.026  time = 1183   
 30/200   risk = 0.024  time = 1476   
 35/200   risk = 0.023  time = 1770   
 40/200   risk = 0.022  time = 2135   
 45/200   risk = 0.021  time = 2473   
 50/200   risk = 0.02  time = 2786   
 55/200   risk = 0.02  time = 3110   
 60/200   risk = 0.02  time = 3440   
 65/200   risk = 0.02  time = 3777   
 70/200   risk = 0.019  time = 4105   
 75/200   risk = 0.019  time = 4423   
 80/200   risk = 0.019  time = 4749   
 85/200   risk = 0.019  time = 5090   
 90/200   risk = 0.019  time = 5433   
 95/200   risk = 0.019  time = 5825   
100/200   risk = 0.019  time = 6170   
105/200   risk = 0.019  time = 6508   
110/200   risk = 0.019  time = 6848   
115/200   risk = 0.019  time = 7186   
120/200   risk = 0.019  time = 7525   
125/200   risk = 0.019  time = 7882   
130/200   risk = 0.019  time = 8249   
135/200   risk = 0.019  time = 8607   
140/200   risk = 0.019  time = 8986   
145/200   risk = 0.019  time = 9335   
150/200   risk = 0.018  time = 9687   
155/200   risk = 0.018  time = 10025   
160/200   risk = 0.018  time = 10378   
165/200   risk = 0.018  time = 10743   
170/200   risk = 0.018  time = 11086   
175/200   risk = 0.018  time = 11469   
180/200   risk = 0.018  time = 11828   
185/200   risk = 0.018  time = 12186   
190/200   risk = 0.018  time = 12541   
195/200   risk = 0.018  time = 12894   
200/200   risk = 0.018  time = 13249   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.018


### [bt]: Job terminated successfully [batchtools job.id=11234]
### [bt]: Calculation finished!
