### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7234]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7234 (seed = 38649) ...
  1/200   risk = 0.19  time = 0   
  5/200   risk = 0.14  time = 223   
 10/200   risk = 0.095  time = 427   
 15/200   risk = 0.068  time = 623   
 20/200   risk = 0.051  time = 825   
 25/200   risk = 0.041  time = 1070   
 30/200   risk = 0.034  time = 1383   
 35/200   risk = 0.029  time = 1618   
 40/200   risk = 0.027  time = 1912   
 45/200   risk = 0.025  time = 2111   
 50/200   risk = 0.023  time = 2311   
 55/200   risk = 0.022  time = 2512   
 60/200   risk = 0.022  time = 2711   
 65/200   risk = 0.021  time = 2938   
 70/200   risk = 0.021  time = 3138   
 75/200   risk = 0.021  time = 3334   
 80/200   risk = 0.02  time = 3532   
 85/200   risk = 0.02  time = 3730   
 90/200   risk = 0.02  time = 3929   
 95/200   risk = 0.02  time = 4128   
100/200   risk = 0.02  time = 4329   
105/200   risk = 0.02  time = 4557   
110/200   risk = 0.02  time = 4834   
115/200   risk = 0.02  time = 5162   
120/200   risk = 0.02  time = 5460   
125/200   risk = 0.02  time = 5755   
130/200   risk = 0.019  time = 5972   
135/200   risk = 0.019  time = 6179   
140/200   risk = 0.019  time = 6387   
145/200   risk = 0.019  time = 6613   
150/200   risk = 0.019  time = 6819   
155/200   risk = 0.019  time = 7027   
160/200   risk = 0.019  time = 7248   
165/200   risk = 0.019  time = 7458   
170/200   risk = 0.019  time = 7665   
175/200   risk = 0.019  time = 7872   
180/200   risk = 0.019  time = 8079   
185/200   risk = 0.019  time = 8315   
190/200   risk = 0.019  time = 8634   
195/200   risk = 0.019  time = 8888   
200/200   risk = 0.019  time = 9140   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.019


### [bt]: Job terminated successfully [batchtools job.id=7234]
### [bt]: Calculation finished!
