### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8015]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8015 (seed = 39430) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.2  time = 302   
 10/200   risk = 0.13  time = 546   
 15/200   risk = 0.09  time = 775   
 20/200   risk = 0.065  time = 989   
 25/200   risk = 0.049  time = 1237   
 30/200   risk = 0.039  time = 1461   
 35/200   risk = 0.033  time = 1791   
 40/200   risk = 0.029  time = 2151   
 45/200   risk = 0.027  time = 2480   
 50/200   risk = 0.025  time = 2757   
 55/200   risk = 0.024  time = 3029   
 60/200   risk = 0.023  time = 3285   
 65/200   risk = 0.023  time = 3535   
 70/200   risk = 0.022  time = 3813   
 75/200   risk = 0.022  time = 4073   
 80/200   risk = 0.022  time = 4391   
 85/200   risk = 0.022  time = 4632   
 90/200   risk = 0.021  time = 4860   
 95/200   risk = 0.021  time = 5088   
100/200   risk = 0.021  time = 5316   
105/200   risk = 0.021  time = 5546   
110/200   risk = 0.021  time = 5780   
115/200   risk = 0.021  time = 6022   
120/200   risk = 0.021  time = 6266   
125/200   risk = 0.021  time = 6491   
130/200   risk = 0.021  time = 6721   
135/200   risk = 0.021  time = 6948   
140/200   risk = 0.021  time = 7203   
145/200   risk = 0.021  time = 7452   
150/200   risk = 0.021  time = 7697   
155/200   risk = 0.02  time = 7962   
160/200   risk = 0.02  time = 8204   
165/200   risk = 0.02  time = 8447   
170/200   risk = 0.02  time = 8701   
175/200   risk = 0.02  time = 8936   
180/200   risk = 0.02  time = 9181   
185/200   risk = 0.02  time = 9415   
190/200   risk = 0.02  time = 9660   
195/200   risk = 0.02  time = 9895   
200/200   risk = 0.02  time = 10150   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=8015]
### [bt]: Calculation finished!
