### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12730]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12730 (seed = 44145) ...
  1/200   risk = 0.25  time = 0   
  5/200   risk = 0.18  time = 2368   
 10/200   risk = 0.12  time = 5598   
 15/200   risk = 0.079  time = 8622   
 20/200   risk = 0.056  time = 11709   
 25/200   risk = 0.043  time = 15063   
 30/200   risk = 0.035  time = 17914   
 35/200   risk = 0.029  time = 20727   
 40/200   risk = 0.026  time = 23764   
 45/200   risk = 0.024  time = 26515   
 50/200   risk = 0.023  time = 29224   
 55/200   risk = 0.022  time = 31960   
 60/200   risk = 0.022  time = 34513   
 65/200   risk = 0.021  time = 37109   
 70/200   risk = 0.021  time = 39554   
 75/200   risk = 0.021  time = 42041   
 80/200   risk = 0.021  time = 44596   
 85/200   risk = 0.021  time = 47611   
 90/200   risk = 0.021  time = 50366   
 95/200   risk = 0.021  time = 52892   
100/200   risk = 0.021  time = 55307   
105/200   risk = 0.021  time = 57711   
110/200   risk = 0.021  time = 60242   
115/200   risk = 0.021  time = 62740   
120/200   risk = 0.021  time = 65624   
125/200   risk = 0.021  time = 68141   
130/200   risk = 0.021  time = 70821   
135/200   risk = 0.021  time = 73235   
140/200   risk = 0.021  time = 75611   
145/200   risk = 0.021  time = 78185   
150/200   risk = 0.021  time = 81272   
155/200   risk = 0.021  time = 83946   
160/200   risk = 0.021  time = 86489   
165/200   risk = 0.021  time = 88909   
170/200   risk = 0.021  time = 91405   
175/200   risk = 0.021  time = 93905   
180/200   risk = 0.021  time = 96809   
185/200   risk = 0.021  time = 99323   
190/200   risk = 0.021  time = 101783   
195/200   risk = 0.021  time = 104412   
200/200   risk = 0.021  time = 106891   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=12730]
### [bt]: Calculation finished!
