### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=899]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 899 (seed = 32314) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.24  time = 156   
 10/200   risk = 0.21  time = 274   
 15/200   risk = 0.19  time = 361   
 20/200   risk = 0.18  time = 447   
 25/200   risk = 0.17  time = 533   
 30/200   risk = 0.17  time = 623   
 35/200   risk = 0.16  time = 710   
 40/200   risk = 0.16  time = 799   
 45/200   risk = 0.16  time = 888   
 50/200   risk = 0.16  time = 977   
 55/200   risk = 0.16  time = 1074   
 60/200   risk = 0.16  time = 1169   
 65/200   risk = 0.16  time = 1288   
 70/200   risk = 0.16  time = 1390   
 75/200   risk = 0.16  time = 1486   
 80/200   risk = 0.16  time = 1589   
 85/200   risk = 0.16  time = 1692   
 90/200   risk = 0.16  time = 1794   
 95/200   risk = 0.16  time = 1895   
100/200   risk = 0.16  time = 2010   
105/200   risk = 0.16  time = 2117   
110/200   risk = 0.16  time = 2232   
115/200   risk = 0.16  time = 2339   
120/200   risk = 0.16  time = 2499   
125/200   risk = 0.16  time = 2615   
130/200   risk = 0.16  time = 2731   
135/200   risk = 0.16  time = 2850   
140/200   risk = 0.16  time = 2966   
145/200   risk = 0.16  time = 3084   
150/200   risk = 0.16  time = 3212   
155/200   risk = 0.16  time = 3338   
160/200   risk = 0.16  time = 3454   
165/200   risk = 0.16  time = 3569   
170/200   risk = 0.16  time = 3695   
175/200   risk = 0.16  time = 3816   
180/200   risk = 0.16  time = 3948   
185/200   risk = 0.16  time = 4072   
190/200   risk = 0.16  time = 4207   
195/200   risk = 0.16  time = 4331   
200/200   risk = 0.16  time = 4459   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.16


### [bt]: Job terminated successfully [batchtools job.id=899]
### [bt]: Calculation finished!
