### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=4879]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 4879 (seed = 36294) ...
  1/200   risk = 0.11  time = 0   
  5/200   risk = 0.085  time = 106   
 10/200   risk = 0.063  time = 171   
 15/200   risk = 0.049  time = 230   
 20/200   risk = 0.041  time = 290   
 25/200   risk = 0.035  time = 348   
 30/200   risk = 0.031  time = 407   
 35/200   risk = 0.029  time = 466   
 40/200   risk = 0.027  time = 529   
 45/200   risk = 0.026  time = 595   
 50/200   risk = 0.025  time = 670   
 55/200   risk = 0.025  time = 744   
 60/200   risk = 0.024  time = 813   
 65/200   risk = 0.024  time = 885   
 70/200   risk = 0.024  time = 953   
 75/200   risk = 0.023  time = 1020   
 80/200   risk = 0.023  time = 1088   
 85/200   risk = 0.023  time = 1155   
 90/200   risk = 0.023  time = 1223   
 95/200   risk = 0.023  time = 1292   
100/200   risk = 0.023  time = 1364   
105/200   risk = 0.023  time = 1436   
110/200   risk = 0.023  time = 1508   
115/200   risk = 0.023  time = 1581   
120/200   risk = 0.023  time = 1654   
125/200   risk = 0.023  time = 1728   
130/200   risk = 0.023  time = 1865   
135/200   risk = 0.023  time = 1951   
140/200   risk = 0.023  time = 2029   
145/200   risk = 0.023  time = 2106   
150/200   risk = 0.023  time = 2182   
155/200   risk = 0.023  time = 2258   
160/200   risk = 0.023  time = 2337   
165/200   risk = 0.022  time = 2416   
170/200   risk = 0.022  time = 2496   
175/200   risk = 0.022  time = 2576   
180/200   risk = 0.022  time = 2656   
185/200   risk = 0.022  time = 2752   
190/200   risk = 0.022  time = 2836   
195/200   risk = 0.022  time = 2924   
200/200   risk = 0.022  time = 3012   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=4879]
### [bt]: Calculation finished!
