### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5705]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5705 (seed = 37120) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.2  time = 596   
 10/200   risk = 0.13  time = 1213   
 15/200   risk = 0.096  time = 1817   
 20/200   risk = 0.07  time = 2431   
 25/200   risk = 0.054  time = 3079   
 30/200   risk = 0.044  time = 3722   
 35/200   risk = 0.037  time = 4376   
 40/200   risk = 0.032  time = 4978   
 45/200   risk = 0.029  time = 5569   
 50/200   risk = 0.027  time = 6171   
 55/200   risk = 0.025  time = 6743   
 60/200   risk = 0.024  time = 7342   
 65/200   risk = 0.023  time = 7927   
 70/200   risk = 0.023  time = 8529   
 75/200   risk = 0.022  time = 9102   
 80/200   risk = 0.022  time = 9671   
 85/200   risk = 0.022  time = 10269   
 90/200   risk = 0.022  time = 10918   
 95/200   risk = 0.021  time = 11534   
100/200   risk = 0.021  time = 12146   
105/200   risk = 0.021  time = 12801   
110/200   risk = 0.021  time = 13438   
115/200   risk = 0.021  time = 14057   
120/200   risk = 0.021  time = 14736   
125/200   risk = 0.021  time = 15364   
130/200   risk = 0.021  time = 16014   
135/200   risk = 0.021  time = 16663   
140/200   risk = 0.021  time = 17289   
145/200   risk = 0.021  time = 17906   
150/200   risk = 0.021  time = 18563   
155/200   risk = 0.021  time = 19159   
160/200   risk = 0.021  time = 19750   
165/200   risk = 0.021  time = 20331   
170/200   risk = 0.021  time = 20936   
175/200   risk = 0.021  time = 21511   
180/200   risk = 0.02  time = 22099   
185/200   risk = 0.02  time = 22725   
190/200   risk = 0.02  time = 23346   
195/200   risk = 0.02  time = 23992   
200/200   risk = 0.02  time = 24661   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=5705]
### [bt]: Calculation finished!
