### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10678]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10678 (seed = 42093) ...
  1/200   risk = 0.22  time = 0   
  5/200   risk = 0.16  time = 445   
 10/200   risk = 0.11  time = 859   
 15/200   risk = 0.073  time = 1248   
 20/200   risk = 0.054  time = 1638   
 25/200   risk = 0.042  time = 2040   
 30/200   risk = 0.034  time = 2434   
 35/200   risk = 0.03  time = 2849   
 40/200   risk = 0.027  time = 3239   
 45/200   risk = 0.025  time = 3641   
 50/200   risk = 0.024  time = 4062   
 55/200   risk = 0.023  time = 4492   
 60/200   risk = 0.023  time = 4919   
 65/200   risk = 0.022  time = 5330   
 70/200   risk = 0.022  time = 5739   
 75/200   risk = 0.022  time = 6144   
 80/200   risk = 0.022  time = 6550   
 85/200   risk = 0.022  time = 6985   
 90/200   risk = 0.021  time = 7430   
 95/200   risk = 0.021  time = 7873   
100/200   risk = 0.021  time = 8316   
105/200   risk = 0.021  time = 8826   
110/200   risk = 0.021  time = 9251   
115/200   risk = 0.021  time = 9693   
120/200   risk = 0.021  time = 10107   
125/200   risk = 0.021  time = 10519   
130/200   risk = 0.021  time = 10948   
135/200   risk = 0.021  time = 11358   
140/200   risk = 0.021  time = 11780   
145/200   risk = 0.021  time = 12181   
150/200   risk = 0.021  time = 12590   
155/200   risk = 0.021  time = 13009   
160/200   risk = 0.021  time = 13404   
165/200   risk = 0.021  time = 13820   
170/200   risk = 0.021  time = 14223   
175/200   risk = 0.021  time = 14641   
180/200   risk = 0.021  time = 15029   
185/200   risk = 0.021  time = 15318   
190/200   risk = 0.021  time = 15603   
195/200   risk = 0.021  time = 15885   
200/200   risk = 0.021  time = 16160   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=10678]
### [bt]: Calculation finished!
