### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=10887]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 10887 (seed = 42302) ...
  1/200   risk = 0.11  time = 0   
  5/200   risk = 0.083  time = 151   
 10/200   risk = 0.06  time = 278   
 15/200   risk = 0.046  time = 378   
 20/200   risk = 0.037  time = 479   
 25/200   risk = 0.032  time = 577   
 30/200   risk = 0.029  time = 678   
 35/200   risk = 0.026  time = 786   
 40/200   risk = 0.025  time = 897   
 45/200   risk = 0.024  time = 1001   
 50/200   risk = 0.023  time = 1104   
 55/200   risk = 0.023  time = 1211   
 60/200   risk = 0.023  time = 1323   
 65/200   risk = 0.022  time = 1437   
 70/200   risk = 0.022  time = 1549   
 75/200   risk = 0.022  time = 1662   
 80/200   risk = 0.022  time = 1781   
 85/200   risk = 0.022  time = 1966   
 90/200   risk = 0.022  time = 2059   
 95/200   risk = 0.022  time = 2133   
100/200   risk = 0.022  time = 2213   
105/200   risk = 0.021  time = 2287   
110/200   risk = 0.021  time = 2373   
115/200   risk = 0.021  time = 2449   
120/200   risk = 0.021  time = 2531   
125/200   risk = 0.021  time = 2608   
130/200   risk = 0.021  time = 2690   
135/200   risk = 0.021  time = 2778   
140/200   risk = 0.021  time = 2855   
145/200   risk = 0.021  time = 2951   
150/200   risk = 0.021  time = 3028   
155/200   risk = 0.021  time = 3110   
160/200   risk = 0.021  time = 3189   
165/200   risk = 0.021  time = 3272   
170/200   risk = 0.021  time = 3361   
175/200   risk = 0.021  time = 3443   
180/200   risk = 0.021  time = 3527   
185/200   risk = 0.021  time = 3610   
190/200   risk = 0.021  time = 3696   
195/200   risk = 0.021  time = 3781   
200/200   risk = 0.021  time = 3868   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=10887]
### [bt]: Calculation finished!
