### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5758]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5758 (seed = 37173) ...
  1/200   risk = 0.27  time = 0   
  5/200   risk = 0.2  time = 224   
 10/200   risk = 0.14  time = 391   
 15/200   risk = 0.1  time = 549   
 20/200   risk = 0.076  time = 710   
 25/200   risk = 0.06  time = 869   
 30/200   risk = 0.05  time = 1042   
 35/200   risk = 0.042  time = 1238   
 40/200   risk = 0.038  time = 1401   
 45/200   risk = 0.034  time = 1543   
 50/200   risk = 0.032  time = 1716   
 55/200   risk = 0.03  time = 1859   
 60/200   risk = 0.029  time = 2030   
 65/200   risk = 0.028  time = 2200   
 70/200   risk = 0.028  time = 2370   
 75/200   risk = 0.027  time = 2536   
 80/200   risk = 0.027  time = 2703   
 85/200   risk = 0.027  time = 2877   
 90/200   risk = 0.027  time = 3061   
 95/200   risk = 0.026  time = 3238   
100/200   risk = 0.026  time = 3416   
105/200   risk = 0.026  time = 3587   
110/200   risk = 0.026  time = 3765   
115/200   risk = 0.026  time = 3946   
120/200   risk = 0.026  time = 4127   
125/200   risk = 0.026  time = 4309   
130/200   risk = 0.026  time = 4526   
135/200   risk = 0.026  time = 4714   
140/200   risk = 0.026  time = 4897   
145/200   risk = 0.026  time = 5080   
150/200   risk = 0.026  time = 5261   
155/200   risk = 0.026  time = 5449   
160/200   risk = 0.026  time = 5637   
165/200   risk = 0.026  time = 5826   
170/200   risk = 0.026  time = 6013   
175/200   risk = 0.026  time = 6200   
180/200   risk = 0.026  time = 6394   
185/200   risk = 0.026  time = 6594   
190/200   risk = 0.026  time = 6791   
195/200   risk = 0.026  time = 6993   
200/200   risk = 0.026  time = 7195   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.026


### [bt]: Job terminated successfully [batchtools job.id=5758]
### [bt]: Calculation finished!
