### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6229]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6229 (seed = 37644) ...
  1/200   risk = 0.23  time = 0   
  5/200   risk = 0.17  time = 1495   
 10/200   risk = 0.11  time = 3325   
 15/200   risk = 0.081  time = 5128   
 20/200   risk = 0.061  time = 7164   
 25/200   risk = 0.048  time = 8920   
 30/200   risk = 0.04  time = 10662   
 35/200   risk = 0.035  time = 12438   
 40/200   risk = 0.032  time = 14350   
 45/200   risk = 0.029  time = 16084   
 50/200   risk = 0.028  time = 17943   
 55/200   risk = 0.027  time = 19786   
 60/200   risk = 0.026  time = 21750   
 65/200   risk = 0.026  time = 23685   
 70/200   risk = 0.025  time = 25476   
 75/200   risk = 0.025  time = 27358   
 80/200   risk = 0.025  time = 29137   
 85/200   risk = 0.024  time = 30997   
 90/200   risk = 0.024  time = 32806   
 95/200   risk = 0.024  time = 34787   
100/200   risk = 0.024  time = 36617   
105/200   risk = 0.024  time = 38488   
110/200   risk = 0.024  time = 40320   
115/200   risk = 0.023  time = 42231   
120/200   risk = 0.023  time = 44034   
125/200   risk = 0.023  time = 45773   
130/200   risk = 0.023  time = 47676   
135/200   risk = 0.023  time = 49503   
140/200   risk = 0.023  time = 51366   
145/200   risk = 0.023  time = 53191   
150/200   risk = 0.023  time = 55152   
155/200   risk = 0.023  time = 56984   
160/200   risk = 0.023  time = 58855   
165/200   risk = 0.022  time = 60630   
170/200   risk = 0.022  time = 62539   
175/200   risk = 0.022  time = 64355   
180/200   risk = 0.022  time = 66115   
185/200   risk = 0.022  time = 68009   
190/200   risk = 0.022  time = 69809   
195/200   risk = 0.022  time = 71637   
200/200   risk = 0.022  time = 73405   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=6229]
### [bt]: Calculation finished!
