### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=9271]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 9271 (seed = 40686) ...
  1/200   risk = 0.12  time = 0   
  5/200   risk = 0.087  time = 189   
 10/200   risk = 0.064  time = 315   
 15/200   risk = 0.049  time = 437   
 20/200   risk = 0.04  time = 559   
 25/200   risk = 0.034  time = 680   
 30/200   risk = 0.03  time = 802   
 35/200   risk = 0.028  time = 928   
 40/200   risk = 0.027  time = 1050   
 45/200   risk = 0.026  time = 1180   
 50/200   risk = 0.025  time = 1305   
 55/200   risk = 0.024  time = 1433   
 60/200   risk = 0.024  time = 1566   
 65/200   risk = 0.024  time = 1707   
 70/200   risk = 0.024  time = 1842   
 75/200   risk = 0.023  time = 1979   
 80/200   risk = 0.023  time = 2118   
 85/200   risk = 0.023  time = 2254   
 90/200   risk = 0.023  time = 2422   
 95/200   risk = 0.023  time = 2568   
100/200   risk = 0.023  time = 2718   
105/200   risk = 0.023  time = 2869   
110/200   risk = 0.023  time = 3021   
115/200   risk = 0.023  time = 3184   
120/200   risk = 0.023  time = 3342   
125/200   risk = 0.022  time = 3497   
130/200   risk = 0.022  time = 3659   
135/200   risk = 0.022  time = 3821   
140/200   risk = 0.022  time = 3980   
145/200   risk = 0.022  time = 4154   
150/200   risk = 0.022  time = 4308   
155/200   risk = 0.022  time = 4456   
160/200   risk = 0.022  time = 4609   
165/200   risk = 0.022  time = 4761   
170/200   risk = 0.022  time = 4925   
175/200   risk = 0.022  time = 5080   
180/200   risk = 0.022  time = 5250   
185/200   risk = 0.022  time = 5416   
190/200   risk = 0.022  time = 5584   
195/200   risk = 0.022  time = 5773   
200/200   risk = 0.022  time = 5943   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=9271]
### [bt]: Calculation finished!
