### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5457]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5457 (seed = 36872) ...
  1/200   risk = 0.077  time = 0   
  5/200   risk = 0.061  time = 445   
 10/200   risk = 0.047  time = 899   
 15/200   risk = 0.039  time = 1290   
 20/200   risk = 0.033  time = 1716   
 25/200   risk = 0.03  time = 2143   
 30/200   risk = 0.027  time = 2565   
 35/200   risk = 0.025  time = 3001   
 40/200   risk = 0.024  time = 3372   
 45/200   risk = 0.024  time = 3688   
 50/200   risk = 0.023  time = 3994   
 55/200   risk = 0.022  time = 4346   
 60/200   risk = 0.022  time = 4722   
 65/200   risk = 0.022  time = 5133   
 70/200   risk = 0.022  time = 5524   
 75/200   risk = 0.022  time = 5920   
 80/200   risk = 0.021  time = 6266   
 85/200   risk = 0.021  time = 6574   
 90/200   risk = 0.021  time = 6864   
 95/200   risk = 0.021  time = 7150   
100/200   risk = 0.021  time = 7438   
105/200   risk = 0.021  time = 7726   
110/200   risk = 0.021  time = 8013   
115/200   risk = 0.021  time = 8299   
120/200   risk = 0.021  time = 8592   
125/200   risk = 0.021  time = 8879   
130/200   risk = 0.021  time = 9168   
135/200   risk = 0.021  time = 9458   
140/200   risk = 0.021  time = 9806   
145/200   risk = 0.021  time = 10101   
150/200   risk = 0.021  time = 10381   
155/200   risk = 0.021  time = 10683   
160/200   risk = 0.021  time = 10972   
165/200   risk = 0.021  time = 11291   
170/200   risk = 0.021  time = 11879   
175/200   risk = 0.021  time = 12193   
180/200   risk = 0.021  time = 12500   
185/200   risk = 0.021  time = 12798   
190/200   risk = 0.021  time = 13111   
195/200   risk = 0.021  time = 13425   
200/200   risk = 0.021  time = 13742   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=5457]
### [bt]: Calculation finished!
