### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=12217]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 12217 (seed = 43632) ...
  1/200   risk = 0.22  time = 0   
  5/200   risk = 0.16  time = 1192   
 10/200   risk = 0.1  time = 2670   
 15/200   risk = 0.072  time = 4108   
 20/200   risk = 0.052  time = 5549   
 25/200   risk = 0.04  time = 6987   
 30/200   risk = 0.033  time = 8446   
 35/200   risk = 0.028  time = 9889   
 40/200   risk = 0.025  time = 11308   
 45/200   risk = 0.023  time = 12740   
 50/200   risk = 0.022  time = 14165   
 55/200   risk = 0.021  time = 15607   
 60/200   risk = 0.021  time = 17101   
 65/200   risk = 0.02  time = 18539   
 70/200   risk = 0.02  time = 19969   
 75/200   risk = 0.02  time = 21395   
 80/200   risk = 0.02  time = 22842   
 85/200   risk = 0.02  time = 24332   
 90/200   risk = 0.02  time = 25776   
 95/200   risk = 0.02  time = 27209   
100/200   risk = 0.02  time = 28652   
105/200   risk = 0.02  time = 30083   
110/200   risk = 0.02  time = 32401   
115/200   risk = 0.02  time = 34350   
120/200   risk = 0.02  time = 35825   
125/200   risk = 0.02  time = 37263   
130/200   risk = 0.02  time = 38712   
135/200   risk = 0.02  time = 40149   
140/200   risk = 0.02  time = 41578   
145/200   risk = 0.02  time = 43079   
150/200   risk = 0.02  time = 44511   
155/200   risk = 0.02  time = 45995   
160/200   risk = 0.02  time = 47480   
165/200   risk = 0.02  time = 48964   
170/200   risk = 0.02  time = 50405   
175/200   risk = 0.02  time = 51854   
180/200   risk = 0.02  time = 53354   
185/200   risk = 0.02  time = 54833   
190/200   risk = 0.02  time = 56286   
195/200   risk = 0.02  time = 57726   
200/200   risk = 0.02  time = 59177   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=12217]
### [bt]: Calculation finished!
