### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6012]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6012 (seed = 37427) ...
  1/200   risk = 0.24  time = 0   
  5/200   risk = 0.18  time = 278   
 10/200   risk = 0.12  time = 490   
 15/200   risk = 0.087  time = 687   
 20/200   risk = 0.066  time = 888   
 25/200   risk = 0.052  time = 1086   
 30/200   risk = 0.043  time = 1286   
 35/200   risk = 0.038  time = 1486   
 40/200   risk = 0.034  time = 1743   
 45/200   risk = 0.032  time = 2001   
 50/200   risk = 0.03  time = 2262   
 55/200   risk = 0.029  time = 2493   
 60/200   risk = 0.028  time = 2756   
 65/200   risk = 0.027  time = 3476   
 70/200   risk = 0.027  time = 3781   
 75/200   risk = 0.026  time = 3996   
 80/200   risk = 0.026  time = 4204   
 85/200   risk = 0.026  time = 4411   
 90/200   risk = 0.026  time = 4628   
 95/200   risk = 0.025  time = 4832   
100/200   risk = 0.025  time = 5034   
105/200   risk = 0.025  time = 5249   
110/200   risk = 0.025  time = 5528   
115/200   risk = 0.025  time = 5795   
120/200   risk = 0.024  time = 6219   
125/200   risk = 0.024  time = 6462   
130/200   risk = 0.024  time = 6705   
135/200   risk = 0.024  time = 6928   
140/200   risk = 0.024  time = 7213   
145/200   risk = 0.024  time = 7468   
150/200   risk = 0.024  time = 7686   
155/200   risk = 0.024  time = 7967   
160/200   risk = 0.024  time = 8190   
165/200   risk = 0.023  time = 8407   
170/200   risk = 0.023  time = 8664   
175/200   risk = 0.023  time = 8912   
180/200   risk = 0.023  time = 9130   
185/200   risk = 0.023  time = 9348   
190/200   risk = 0.023  time = 9574   
195/200   risk = 0.023  time = 9985   
200/200   risk = 0.023  time = 10376   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.023


### [bt]: Job terminated successfully [batchtools job.id=6012]
### [bt]: Calculation finished!
