### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6329]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6329 (seed = 37744) ...
  1/200   risk = 0.23  time = 0   
  5/200   risk = 0.17  time = 2552   
 10/200   risk = 0.11  time = 5712   
 15/200   risk = 0.082  time = 8875   
 20/200   risk = 0.062  time = 12038   
 25/200   risk = 0.049  time = 15205   
 30/200   risk = 0.041  time = 18350   
 35/200   risk = 0.036  time = 21496   
 40/200   risk = 0.032  time = 24872   
 45/200   risk = 0.03  time = 28262   
 50/200   risk = 0.029  time = 31554   
 55/200   risk = 0.028  time = 35092   
 60/200   risk = 0.027  time = 39239   
 65/200   risk = 0.026  time = 44211   
 70/200   risk = 0.026  time = 49956   
 75/200   risk = 0.026  time = 57052   
 80/200   risk = 0.026  time = 64541   
 85/200   risk = 0.025  time = 70446   
 90/200   risk = 0.025  time = 76545   
 95/200   risk = 0.025  time = 83017   
100/200   risk = 0.025  time = 90926   
105/200   risk = 0.025  time = 98479   
110/200   risk = 0.024  time = 104897   
115/200   risk = 0.024  time = 111726   
120/200   risk = 0.024  time = 126904   
125/200   risk = 0.024  time = 135856   
130/200   risk = 0.024  time = 149210   
135/200   risk = 0.024  time = 160255   
140/200   risk = 0.024  time = 166384   
145/200   risk = 0.024  time = 173897   
150/200   risk = 0.024  time = 180972   
155/200   risk = 0.023  time = 187039   
160/200   risk = 0.023  time = 193915   
165/200   risk = 0.023  time = 200135   
170/200   risk = 0.023  time = 205537   
175/200   risk = 0.023  time = 211639   
180/200   risk = 0.023  time = 217879   
185/200   risk = 0.023  time = 224620   
190/200   risk = 0.023  time = 231106   
195/200   risk = 0.023  time = 237010   
200/200   risk = 0.023  time = 243531   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.023


### [bt]: Job terminated successfully [batchtools job.id=6329]
### [bt]: Calculation finished!
