### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=7747]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 7747 (seed = 39162) ...
  1/200   risk = 0.16  time = 0   
  5/200   risk = 0.12  time = 379   
 10/200   risk = 0.084  time = 736   
 15/200   risk = 0.062  time = 1105   
 20/200   risk = 0.048  time = 1446   
 25/200   risk = 0.039  time = 1784   
 30/200   risk = 0.033  time = 2125   
 35/200   risk = 0.029  time = 2466   
 40/200   risk = 0.026  time = 2812   
 45/200   risk = 0.024  time = 3153   
 50/200   risk = 0.023  time = 3503   
 55/200   risk = 0.023  time = 3859   
 60/200   risk = 0.022  time = 4210   
 65/200   risk = 0.022  time = 4616   
 70/200   risk = 0.021  time = 5074   
 75/200   risk = 0.021  time = 5485   
 80/200   risk = 0.021  time = 5853   
 85/200   risk = 0.021  time = 6216   
 90/200   risk = 0.021  time = 6578   
 95/200   risk = 0.021  time = 6969   
100/200   risk = 0.021  time = 7350   
105/200   risk = 0.021  time = 7766   
110/200   risk = 0.021  time = 8140   
115/200   risk = 0.02  time = 8510   
120/200   risk = 0.02  time = 8878   
125/200   risk = 0.02  time = 9246   
130/200   risk = 0.02  time = 9616   
135/200   risk = 0.02  time = 9988   
140/200   risk = 0.02  time = 10361   
145/200   risk = 0.02  time = 10737   
150/200   risk = 0.02  time = 11174   
155/200   risk = 0.02  time = 11576   
160/200   risk = 0.02  time = 12056   
165/200   risk = 0.02  time = 12501   
170/200   risk = 0.02  time = 13034   
175/200   risk = 0.02  time = 13563   
180/200   risk = 0.02  time = 13976   
185/200   risk = 0.02  time = 14464   
190/200   risk = 0.02  time = 14863   
195/200   risk = 0.02  time = 15248   
200/200   risk = 0.02  time = 15668   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=7747]
### [bt]: Calculation finished!
