### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6470]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6470 (seed = 37885) ...
  1/200   risk = 0.17  time = 0   
  5/200   risk = 0.12  time = 208   
 10/200   risk = 0.09  time = 351   
 15/200   risk = 0.068  time = 477   
 20/200   risk = 0.054  time = 601   
 25/200   risk = 0.045  time = 722   
 30/200   risk = 0.039  time = 862   
 35/200   risk = 0.035  time = 1013   
 40/200   risk = 0.033  time = 1146   
 45/200   risk = 0.031  time = 1278   
 50/200   risk = 0.03  time = 1413   
 55/200   risk = 0.029  time = 1546   
 60/200   risk = 0.029  time = 1683   
 65/200   risk = 0.028  time = 1823   
 70/200   risk = 0.028  time = 1955   
 75/200   risk = 0.027  time = 2088   
 80/200   risk = 0.027  time = 2220   
 85/200   risk = 0.027  time = 2354   
 90/200   risk = 0.026  time = 2487   
 95/200   risk = 0.026  time = 2622   
100/200   risk = 0.026  time = 2764   
105/200   risk = 0.026  time = 2902   
110/200   risk = 0.026  time = 3038   
115/200   risk = 0.026  time = 3189   
120/200   risk = 0.025  time = 3333   
125/200   risk = 0.025  time = 3479   
130/200   risk = 0.025  time = 3635   
135/200   risk = 0.025  time = 3786   
140/200   risk = 0.025  time = 3942   
145/200   risk = 0.025  time = 4093   
150/200   risk = 0.025  time = 4305   
155/200   risk = 0.025  time = 4502   
160/200   risk = 0.025  time = 4655   
165/200   risk = 0.024  time = 4810   
170/200   risk = 0.024  time = 4964   
175/200   risk = 0.024  time = 5123   
180/200   risk = 0.024  time = 5278   
185/200   risk = 0.024  time = 5431   
190/200   risk = 0.024  time = 5588   
195/200   risk = 0.024  time = 5747   
200/200   risk = 0.024  time = 5908   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.024


### [bt]: Job terminated successfully [batchtools job.id=6470]
### [bt]: Calculation finished!
