### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8947]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8947 (seed = 40362) ...
  1/200   risk = 0.11  time = 0   
  5/200   risk = 0.081  time = 627   
 10/200   risk = 0.06  time = 1275   
 15/200   risk = 0.046  time = 1897   
 20/200   risk = 0.038  time = 2561   
 25/200   risk = 0.032  time = 3196   
 30/200   risk = 0.028  time = 3837   
 35/200   risk = 0.026  time = 4483   
 40/200   risk = 0.025  time = 5133   
 45/200   risk = 0.024  time = 5778   
 50/200   risk = 0.023  time = 6478   
 55/200   risk = 0.022  time = 7156   
 60/200   risk = 0.022  time = 7826   
 65/200   risk = 0.022  time = 8514   
 70/200   risk = 0.022  time = 9204   
 75/200   risk = 0.021  time = 9880   
 80/200   risk = 0.021  time = 10520   
 85/200   risk = 0.021  time = 11182   
 90/200   risk = 0.021  time = 11848   
 95/200   risk = 0.021  time = 12496   
100/200   risk = 0.021  time = 13152   
105/200   risk = 0.021  time = 13804   
110/200   risk = 0.021  time = 14490   
115/200   risk = 0.021  time = 15171   
120/200   risk = 0.021  time = 15858   
125/200   risk = 0.021  time = 16635   
130/200   risk = 0.021  time = 17352   
135/200   risk = 0.021  time = 18072   
140/200   risk = 0.02  time = 18776   
145/200   risk = 0.02  time = 19479   
150/200   risk = 0.02  time = 20172   
155/200   risk = 0.02  time = 20857   
160/200   risk = 0.02  time = 21542   
165/200   risk = 0.02  time = 22241   
170/200   risk = 0.02  time = 22936   
175/200   risk = 0.02  time = 23655   
180/200   risk = 0.02  time = 24357   
185/200   risk = 0.02  time = 25042   
190/200   risk = 0.02  time = 25713   
195/200   risk = 0.02  time = 26401   
200/200   risk = 0.02  time = 27081   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=8947]
### [bt]: Calculation finished!
