### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=3568]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 3568 (seed = 34983) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.25  time = 2837   
 10/200   risk = 0.22  time = 3749   
 15/200   risk = 0.19  time = 4672   
 20/200   risk = 0.18  time = 13981   
 25/200   risk = 0.16  time = 15132   
 30/200   risk = 0.15  time = 16291   
 35/200   risk = 0.14  time = 17371   
 40/200   risk = 0.14  time = 29229   
 45/200   risk = 0.13  time = 30377   
 50/200   risk = 0.13  time = 31558   
 55/200   risk = 0.13  time = 33115   
 60/200   risk = 0.12  time = 34308   
 65/200   risk = 0.12  time = 35592   
 70/200   risk = 0.12  time = 36787   
 75/200   risk = 0.12  time = 37939   
 80/200   risk = 0.12  time = 39145   
 85/200   risk = 0.12  time = 42118   
 90/200   risk = 0.12  time = 43346   
 95/200   risk = 0.12  time = 45524   
100/200   risk = 0.12  time = 55457   
105/200   risk = 0.11  time = 56823   
110/200   risk = 0.11  time = 58121   
115/200   risk = 0.11  time = 59424   
120/200   risk = 0.11  time = 60933   
125/200   risk = 0.11  time = 85426   
130/200   risk = 0.11  time = 105801   
135/200   risk = 0.11  time = 108768   
140/200   risk = 0.11  time = 113447   
145/200   risk = 0.11  time = 119581   
150/200   risk = 0.11  time = 120753   
155/200   risk = 0.11  time = 121931   
160/200   risk = 0.11  time = 123036   
165/200   risk = 0.11  time = 138741   
170/200   risk = 0.11  time = 140823   
175/200   risk = 0.11  time = 143448   
180/200   risk = 0.11  time = 149069   
185/200   risk = 0.11  time = 150333   
190/200   risk = 0.11  time = 153080   
195/200   risk = 0.11  time = 159426   
200/200   risk = 0.11  time = 162709   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.11


### [bt]: Job terminated successfully [batchtools job.id=3568]
### [bt]: Calculation finished!
