### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=2529]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 2529 (seed = 33944) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.23  time = 308   
 10/200   risk = 0.2  time = 626   
 15/200   risk = 0.17  time = 946   
 20/200   risk = 0.15  time = 1257   
 25/200   risk = 0.13  time = 1575   
 30/200   risk = 0.12  time = 1890   
 35/200   risk = 0.11  time = 2202   
 40/200   risk = 0.11  time = 2528   
 45/200   risk = 0.1  time = 2848   
 50/200   risk = 0.097  time = 3170   
 55/200   risk = 0.093  time = 3495   
 60/200   risk = 0.09  time = 3821   
 65/200   risk = 0.087  time = 4147   
 70/200   risk = 0.085  time = 4475   
 75/200   risk = 0.083  time = 4840   
 80/200   risk = 0.081  time = 5182   
 85/200   risk = 0.08  time = 5535   
 90/200   risk = 0.078  time = 5881   
 95/200   risk = 0.077  time = 6213   
100/200   risk = 0.076  time = 6545   
105/200   risk = 0.075  time = 6876   
110/200   risk = 0.074  time = 7207   
115/200   risk = 0.073  time = 7556   
120/200   risk = 0.072  time = 7902   
125/200   risk = 0.072  time = 8263   
130/200   risk = 0.071  time = 8627   
135/200   risk = 0.07  time = 8963   
140/200   risk = 0.07  time = 9309   
145/200   risk = 0.069  time = 9649   
150/200   risk = 0.069  time = 9989   
155/200   risk = 0.068  time = 10330   
160/200   risk = 0.068  time = 10671   
165/200   risk = 0.068  time = 11014   
170/200   risk = 0.067  time = 11357   
175/200   risk = 0.067  time = 11725   
180/200   risk = 0.066  time = 12079   
185/200   risk = 0.066  time = 12415   
190/200   risk = 0.066  time = 12751   
195/200   risk = 0.065  time = 13088   
200/200   risk = 0.065  time = 13425   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.065


### [bt]: Job terminated successfully [batchtools job.id=2529]
### [bt]: Calculation finished!
