### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=1859]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 1859 (seed = 33274) ...
  1/200   risk = 0.28  time = 0   
  5/200   risk = 0.24  time = 559   
 10/200   risk = 0.19  time = 1089   
 15/200   risk = 0.16  time = 1552   
 20/200   risk = 0.14  time = 2023   
 25/200   risk = 0.12  time = 2485   
 30/200   risk = 0.11  time = 2958   
 35/200   risk = 0.1  time = 3430   
 40/200   risk = 0.095  time = 3909   
 45/200   risk = 0.089  time = 4401   
 50/200   risk = 0.084  time = 4875   
 55/200   risk = 0.081  time = 5355   
 60/200   risk = 0.078  time = 5845   
 65/200   risk = 0.075  time = 6332   
 70/200   risk = 0.073  time = 6806   
 75/200   risk = 0.072  time = 7290   
 80/200   risk = 0.07  time = 7772   
 85/200   risk = 0.069  time = 8256   
 90/200   risk = 0.068  time = 8740   
 95/200   risk = 0.067  time = 9287   
100/200   risk = 0.066  time = 9762   
105/200   risk = 0.066  time = 10250   
110/200   risk = 0.065  time = 10752   
115/200   risk = 0.064  time = 11240   
120/200   risk = 0.064  time = 11739   
125/200   risk = 0.063  time = 12274   
130/200   risk = 0.063  time = 12811   
135/200   risk = 0.063  time = 13315   
140/200   risk = 0.062  time = 13787   
145/200   risk = 0.062  time = 14318   
150/200   risk = 0.062  time = 14833   
155/200   risk = 0.061  time = 15358   
160/200   risk = 0.061  time = 15893   
165/200   risk = 0.061  time = 16425   
170/200   risk = 0.06  time = 16958   
175/200   risk = 0.06  time = 17486   
180/200   risk = 0.06  time = 18053   
185/200   risk = 0.06  time = 18557   
190/200   risk = 0.059  time = 19085   
195/200   risk = 0.059  time = 19618   
200/200   risk = 0.059  time = 20119   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.059


### [bt]: Job terminated successfully [batchtools job.id=1859]
### [bt]: Calculation finished!
