### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=8056]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 8056 (seed = 39471) ...
  1/200   risk = 0.29  time = 0   
  5/200   risk = 0.2  time = 167   
 10/200   risk = 0.13  time = 264   
 15/200   risk = 0.092  time = 368   
 20/200   risk = 0.066  time = 489   
 25/200   risk = 0.049  time = 612   
 30/200   risk = 0.039  time = 734   
 35/200   risk = 0.033  time = 860   
 40/200   risk = 0.029  time = 986   
 45/200   risk = 0.027  time = 1108   
 50/200   risk = 0.025  time = 1228   
 55/200   risk = 0.024  time = 1346   
 60/200   risk = 0.023  time = 1465   
 65/200   risk = 0.023  time = 1610   
 70/200   risk = 0.022  time = 1742   
 75/200   risk = 0.022  time = 1871   
 80/200   risk = 0.022  time = 2002   
 85/200   risk = 0.022  time = 2131   
 90/200   risk = 0.021  time = 2264   
 95/200   risk = 0.021  time = 2398   
100/200   risk = 0.021  time = 2531   
105/200   risk = 0.021  time = 2678   
110/200   risk = 0.021  time = 2821   
115/200   risk = 0.021  time = 2968   
120/200   risk = 0.021  time = 3108   
125/200   risk = 0.021  time = 3246   
130/200   risk = 0.021  time = 3388   
135/200   risk = 0.021  time = 3527   
140/200   risk = 0.021  time = 3667   
145/200   risk = 0.021  time = 3808   
150/200   risk = 0.021  time = 3950   
155/200   risk = 0.021  time = 4094   
160/200   risk = 0.021  time = 4241   
165/200   risk = 0.021  time = 4389   
170/200   risk = 0.021  time = 4537   
175/200   risk = 0.021  time = 4685   
180/200   risk = 0.021  time = 4837   
185/200   risk = 0.021  time = 4990   
190/200   risk = 0.021  time = 5141   
195/200   risk = 0.021  time = 5295   
200/200   risk = 0.021  time = 5452   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.021


### [bt]: Job terminated successfully [batchtools job.id=8056]
### [bt]: Calculation finished!
