### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=5506]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 5506 (seed = 36921) ...
  1/200   risk = 0.082  time = 0   
  5/200   risk = 0.064  time = 2603   
 10/200   risk = 0.049  time = 5716   
 15/200   risk = 0.04  time = 8922   
 20/200   risk = 0.034  time = 12159   
 25/200   risk = 0.03  time = 15183   
 30/200   risk = 0.027  time = 18235   
 35/200   risk = 0.025  time = 21395   
 40/200   risk = 0.024  time = 24478   
 45/200   risk = 0.023  time = 27615   
 50/200   risk = 0.023  time = 30785   
 55/200   risk = 0.022  time = 33895   
 60/200   risk = 0.022  time = 37138   
 65/200   risk = 0.022  time = 40202   
 70/200   risk = 0.021  time = 43232   
 75/200   risk = 0.021  time = 46289   
 80/200   risk = 0.021  time = 49426   
 85/200   risk = 0.021  time = 52524   
 90/200   risk = 0.021  time = 55554   
 95/200   risk = 0.021  time = 58647   
100/200   risk = 0.021  time = 61701   
105/200   risk = 0.021  time = 64707   
110/200   risk = 0.021  time = 67841   
115/200   risk = 0.021  time = 70899   
120/200   risk = 0.021  time = 73950   
125/200   risk = 0.02  time = 77175   
130/200   risk = 0.02  time = 80325   
135/200   risk = 0.02  time = 83426   
140/200   risk = 0.02  time = 86558   
145/200   risk = 0.02  time = 89698   
150/200   risk = 0.02  time = 92824   
155/200   risk = 0.02  time = 95918   
160/200   risk = 0.02  time = 99068   
165/200   risk = 0.02  time = 102253   
170/200   risk = 0.02  time = 105540   
175/200   risk = 0.02  time = 108911   
180/200   risk = 0.02  time = 112084   
185/200   risk = 0.02  time = 115265   
190/200   risk = 0.02  time = 118431   
195/200   risk = 0.02  time = 121679   
200/200   risk = 0.02  time = 124887   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.02


### [bt]: Job terminated successfully [batchtools job.id=5506]
### [bt]: Calculation finished!
