### [bt]: This is batchtools v0.9.15
### [bt]: Starting calculation of 1 jobs
### [bt]: Setting working directory to '/home/daniel/temp/cacb-revision'
### [bt]: Memory measurement disabled
### [bt]: Starting job [batchtools job.id=6785]
### [bt]: Generating problem instance for problem 'simdat' ...
### [bt]: Applying algorithm 'cwb' on problem 'simdat' for job 6785 (seed = 38200) ...
  1/200   risk = 0.16  time = 0   
  5/200   risk = 0.12  time = 2713   
 10/200   risk = 0.086  time = 12730   
 15/200   risk = 0.065  time = 15343   
 20/200   risk = 0.051  time = 18010   
 25/200   risk = 0.043  time = 20564   
 30/200   risk = 0.037  time = 23397   
 35/200   risk = 0.034  time = 27003   
 40/200   risk = 0.031  time = 29891   
 45/200   risk = 0.03  time = 32734   
 50/200   risk = 0.029  time = 46263   
 55/200   risk = 0.028  time = 50818   
 60/200   risk = 0.027  time = 59826   
 65/200   risk = 0.027  time = 62784   
 70/200   risk = 0.026  time = 70451   
 75/200   risk = 0.026  time = 76143   
 80/200   risk = 0.026  time = 78626   
 85/200   risk = 0.025  time = 88505   
 90/200   risk = 0.025  time = 95649   
 95/200   risk = 0.025  time = 98234   
100/200   risk = 0.025  time = 100666   
105/200   risk = 0.025  time = 103755   
110/200   risk = 0.024  time = 114459   
115/200   risk = 0.024  time = 120129   
120/200   risk = 0.024  time = 122764   
125/200   risk = 0.024  time = 125357   
130/200   risk = 0.024  time = 127993   
135/200   risk = 0.024  time = 130516   
140/200   risk = 0.024  time = 136559   
145/200   risk = 0.023  time = 143694   
150/200   risk = 0.023  time = 163130   
155/200   risk = 0.023  time = 166629   
160/200   risk = 0.023  time = 170175   
165/200   risk = 0.023  time = 173825   
170/200   risk = 0.023  time = 177178   
175/200   risk = 0.023  time = 180563   
180/200   risk = 0.023  time = 192646   
185/200   risk = 0.023  time = 196159   
190/200   risk = 0.023  time = 199759   
195/200   risk = 0.022  time = 203322   
200/200   risk = 0.022  time = 206678   


Train 200 iterations in 0 Seconds.
Final risk based on the train set: 0.022


### [bt]: Job terminated successfully [batchtools job.id=6785]
### [bt]: Calculation finished!
